stock_code,year,name,industry,revenue,net_income,roe,gross_margin,total_assets,fixed_assets,size_log,roa
688269,2022,凯立新材,化学制品,1882203225.15,221106911.52,24.62,17.9687707778,,,,
688247,2022,宣泰医药,化学制药,247562432.66,92931582.96,10.59,71.2289101603,,,,
688192,2022,迪哲医药,化学制药,0.0,-736003088.43,-34.9,,2081908055.24,12338171.46,21.45655064441571,-0.3535233396006791
688133,2022,泰坦科技,化学制品,2607894276.94,124808388.08,6.35,22.0288007804,,,,
688065,2022,凯赛生物,化学制品,2441103971.54,553265973.38,5.12,35.2407299291,,,,
605366,2022,宏柏新材,化学制品,1697628002.32,352376335.34,19.02,33.8871984094,,,,
605318,2022,法狮龙,装修建材,682652334.94,11280550.84,1.42,25.9051004748,,,,
605008,2022,长鸿高科,塑料,2371757038.7,180457476.53,9.43,16.4801842947,,,,
603980,2022,吉华集团,化学制品,1931693894.55,-209649216.97,-4.85,1.7317237759,,,,
603879,2022,永悦科技,塑料,296328398.41,-39105985.43,-7.83,6.1822396835,,,,
603823,2022,百合花,化学制品,2468044923.76,214500348.12,10.35,19.7430286855,,,,
603681,2022,永冠新材,化学制品,5026952246.06,227614597.8,9.75,10.1806688427,,,,
603612,2022,索通发展,非金属材料Ⅱ,19400585856.64,905047595.2,18.57,13.2347819328,,,,
603538,2022,美诺华,化学制药,1456982442.23,338855536.14,17.58,40.0956941777,,,,
603520,2022,司太立,化学制药,2131239988.65,-75850003.2,-3.81,24.0447842434,,,,
603379,2022,三美股份,化学制品,4770651347.95,485573196.04,8.84,16.0664511677,,,,
603378,2022,亚士创能,装修建材,3107698520.66,105730620.76,6.32,32.3974251259,,,,
603330,2022,天洋新材,塑料,1425999815.07,-56588734.38,-5.41,14.8960142789,,,,
603299,2022,苏盐井神,化学原料,5969096031.06,803922985.85,17.06,33.4446125017,,,,
603276,2022,恒兴新材,化学制品,677154162.27,93278733.8,12.84,27.6804833026,,,,
603188,2022,亚邦股份,化学制品,966313926.33,-698538717.84,-37.67,3.482754777,,,,
603033,2022,三维股份,橡胶,3872927876.91,232472391.86,7.33,11.8598325868,,,,
603027,2022,千禾味业,调味发酵品Ⅱ,2436471672.19,343953008.15,15.54,36.5570129621,,,,
600966,2022,博汇纸业,造纸,18361782824.94,228071887.73,3.35,11.6494383572,,,,
600905,2022,三峡能源,电力,23812176257.98,7114445126.12,9.63,58.3985921609,,,,
600900,2022,长江电力,电力,68863128424.25,23725915960.71,9.32,57.1262297267,,,,
600886,2022,国投电力,电力,50489243623.57,4080677255.05,8.25,32.0419782094,,,,
600844,2022,金煤科技,化学原料,933819345.78,-292983780.21,-27.04,4.7578724708,,,,
600678,2022,四川金顶,水泥,357851109.83,12967139.42,5.22,30.4312407279,,,,
600668,2022,尖峰集团,水泥,3560394073.77,287720360.03,5.55,27.1834481391,,,,
600642,2022,申能股份,电力,28193118547.05,1082465422.75,3.53,11.9641874309,,,,
600623,2022,华谊集团,化学原料,38937467427.09,1281211494.32,5.73,8.8406042577,,,,
600610,2022,中毅达,化学原料,1366003810.57,11115881.71,8.09,12.0664338917,,,,
600521,2022,华海药业,化学制药,8265744793.28,1167758749.48,16.55,62.3635091726,,,,
600500,2022,中化国际,化学制品,87449025730.53,1310502318.27,10.36,8.6556379718,,,,
600378,2022,昊华科技,化学制品,9067529684.27,1164978276.05,18.07,24.2903862901,,,,
600305,2022,恒顺醋业,调味发酵品Ⅱ,2139020033.23,137994123.97,6.34,34.3687654926,,,,
600186,2022,莲花控股,调味发酵品Ⅱ,1691055172.21,46194706.33,3.22,14.1077559586,,,,
600167,2022,联美控股,电力,3450347246.45,945417586.3,9.53,38.9538235154,,,,
600143,2022,金发科技,塑料,40412331204.19,1991899230.86,12.67,15.2006959539,,,,
600032,2022,浙江新能,电力,4598069021.79,775837145.83,9.31,54.0530587664,,,,
600023,2022,浙能电力,电力,80194583010.24,-1827132234.16,-2.92,-3.9516780327,,,,
300737,2022,科顺股份,装修建材,7660640555.44,178245085.35,3.31,21.2107657819,,,,
300537,2022,广信材料,电子化学品Ⅱ,497871416.0,-31988690.17,-4.74,25.6159437018,,,,
300163,2022,先锋新材,化学制品,304664492.41,-1716569.8,-0.29,17.8975532851,,,,
002783,2022,凯龙股份,化学制品,3405945794.86,133331555.92,9.85,23.9128679602,,,,
002742,2022,*ST三圣,化学制药,2077023564.35,-317882092.06,-33.06,15.2712944877,,,,
002693,2022,*ST双成,化学制药,274754114.7,9012396.69,1.8,67.8666205395,,,,
002632,2022,道明光学,塑料,1286598931.69,313937577.03,14.13,30.5385470524,,,,
002455,2022,百川股份,化学制品,4131027387.52,135816738.16,6.47,10.0594016853,,,,
002442,2022,龙星科技,橡胶,4560114814.45,103691001.03,6.72,8.7122168319,,,,
002440,2022,闰土股份,化学制品,6267967750.59,606513340.41,6.38,20.6181634382,,,,
002394,2022,联发股份,纺织制造,4207425024.92,159611572.96,4.12,14.1326745893,,,,
002392,2022,北京利尔,装修建材,4719361093.09,256268200.83,5.4,17.0986588765,,,,
002256,2022,兆新股份,电力,301322691.9,-22675285.99,-1.88,27.6671601147,,,,
002235,2022,安妮股份,造纸,361207967.63,-137622301.67,-12.34,18.9343677629,,,,
002224,2022,三力士,橡胶,889185054.93,64799883.33,2.69,22.3095851758,,,,
002211,2022,ST宏达,化学制品,364607624.25,39599269.03,54.37,3.3763608826,,,,
002092,2022,中泰化学,化学原料,51662070248.48,776275926.31,3.04,13.2928182323,,,,
000955,2022,欣龙控股,纺织制造,837502494.04,-120440704.3,-15.98,7.4215490751,,,,
000936,2022,华西股份,化学纤维,2927437899.7,196808204.07,3.86,7.4381948038,,,,
000919,2022,金陵药业,化学制药,2670968038.97,105281854.89,3.7,19.7734362544,,,,
000875,2022,电投绿能,电力,14954753725.12,674617035.72,6.22,23.9200025488,,,,
000830,2022,鲁西化工,化学原料,30356698594.3,3155427312.87,17.83,20.0188123369,,,,
000803,2022,山高环能,电力,1790872297.1,84975464.13,6.39,19.2739526849,,,,
000692,2022,惠天热电,电力,1996291487.63,-1938617661.23,,-51.7733880911,,,,
000571,2022,新大洲A,煤炭开采,1316816250.62,-37618839.1,-0.1,47.0823244867,,,,
000566,2022,海南海药,化学制药,1779052193.18,10506772.6,0.49,43.1818931409,,,,
000537,2022,绿发电力,电力,3429807903.77,633574878.72,3.79,53.4155670577,,,,
920014,2022,特瑞斯,燃气Ⅱ,656673940.85,63402722.58,15.3,34.2887879742,,,,
688550,2022,瑞联新材,电子化学品Ⅱ,1480379426.82,246538464.91,8.53,38.7192279956,,,,
688197,2022,首药控股,化学制药,1827200.11,-173816786.26,-18.32,99.3714870124,,,,
605377,2022,华旺科技,造纸,3436401576.53,467335090.53,14.17,18.4734650096,,,,
605116,2022,奥锐特,化学制药,1008076473.51,210964633.05,13.39,51.6230667429,,,,
600917,2022,重庆燃气,燃气Ⅱ,8736371847.54,399597071.23,8.24,8.8478278717,,,,
301131,2022,聚赛龙,塑料,1303511398.87,34494504.43,4.98,10.233188093,,,,
300655,2022,晶瑞电材,电子化学品Ⅱ,1745800096.85,163360321.18,8.63,22.4214689457,,,,
300586,2022,美联新材,塑料,2398506518.56,317097167.66,22.03,33.6630716653,,,,
300583,2022,赛托生物,化学制药,1312111843.45,41967413.89,2.47,20.7916533756,,,,
300538,2022,同益股份,塑料,2715067578.63,15273897.14,1.46,7.6927821677,,,,
300497,2022,富祥药业,化学制药,1647263426.9,-141471326.16,-5.11,18.0361369777,,,,
300305,2022,裕兴股份,塑料,1865968092.53,138725817.31,7.47,15.4792025864,,,,
300255,2022,常山药业,化学制药,2336229838.79,17513464.49,0.57,44.4211224906,,,,
300086,2022,康芝药业,化学制药,535745365.83,-187584710.74,-13.3,50.7957318116,,,,
002755,2022,奥赛康,化学制药,1872572189.84,-225825439.44,-7.29,86.9908891897,,,,
002753,2022,永东股份,橡胶,4504020765.79,39383698.89,1.78,4.4171535045,,,,
002650,2022,ST加加,调味发酵品Ⅱ,1686107669.16,-79590350.35,-3.16,20.5827034932,,,,
002585,2022,双星新材,塑料,6061696813.17,698510649.06,7.34,18.8459421378,,,,
002386,2022,天原股份,化学原料,20339443922.83,550548972.52,9.47,7.29727617,,,,
002254,2022,泰和新材,化学纤维,3750126957.02,435886883.96,10.96,23.1448440887,,,,
002099,2022,海翔药业,化学制药,2704144046.05,88013729.03,1.44,26.6359404209,,,,
002037,2022,保利联合,化学制品,6363929666.94,-785770116.44,-26.3,16.2997967444,,,,
001331,2022,胜通能源,燃气Ⅱ,5157097222.63,172086740.35,17.63,3.9445128441,,,,
001210,2022,金房能源,电力,871021313.17,96129906.12,7.77,20.9836205104,,,,
000545,2022,金浦钛业,化学原料,2509996539.64,-145216561.82,-7.54,6.3165401894,,,,
000420,2022,吉林化纤,化学纤维,3669640281.25,-91448081.19,-2.59,8.4746927081,,,,
688718,2022,唯赛勃,塑料,308048369.97,31378366.4,4.48,30.9179639319,,,,
688659,2022,元琛科技,化学制品,579032421.5,6186860.81,0.96,24.6035504974,1273807761.29,320082273.95,20.96527648890386,0.0048569815619073425
688398,2022,赛特新材,化学制品,637708226.29,63861691.13,6.93,26.6031104,,,,
688235,2022,百济神州,化学制药,9566409000.0,-13642041000.0,-38.83,80.1845603716,,,,
688166,2022,博瑞医药,化学制药,1017331488.33,239623172.71,12.68,63.0111981575,,,,
688129,2022,东来技术,化学制品,393646158.18,21472038.89,2.52,32.8756274235,,,,
688089,2022,嘉必优,化学制品,433424477.65,64371911.81,4.61,42.1432323182,,,,
605566,2022,福莱蒽特,化学制品,1029899033.56,43842607.77,2.19,16.8290934375,,,,
605399,2022,晨光新材,化学制品,1946743556.32,638646785.65,33.55,42.3574503736,,,,
605122,2022,四方新材,水泥,1653444657.19,-97494433.37,-4.32,13.9141762665,,,,
605016,2022,百龙创园,化学制品,721893633.69,150751364.53,11.84,31.6606528848,,,,
603733,2022,仙鹤股份,造纸,7738308465.54,710287829.46,10.68,11.5087136072,,,,
603722,2022,阿科力,化学制品,713094612.12,120173669.63,17.18,30.2889348368,,,,
603707,2022,健友股份,化学制药,3712720455.0,1090833203.91,18.82,52.3799939115,,,,
603393,2022,新天然气,燃气Ⅱ,3416239655.7,923486473.71,18.99,53.0669773169,,,,
603318,2022,水发燃气,燃气Ⅱ,3464759802.55,53511133.35,4.79,15.0733561064,,,,
603288,2022,海天味业,调味发酵品Ⅱ,25609651543.29,6197716943.78,25.52,35.6811849305,,,,
603229,2022,奥翔药业,化学制药,764547389.04,235375827.46,17.36,51.5013875091,,,,
603155,2022,新亚强,化学制品,1133598652.44,301717038.19,13.42,30.716858674,,,,
603113,2022,金能科技,化学原料,16800675660.96,249174605.94,2.86,4.0091714906,16325812918.86,6189528252.36,23.516013306817673,0.015262615538865269
603065,2022,宿迁联盛,化学制品,1792366712.98,246334520.52,16.35,28.9232924772,,,,
603041,2022,美思德,化学制品,496787419.04,78930634.1,6.69,27.5954554415,,,,
601985,2022,中国核电,电力,71285600843.64,9010346636.48,11.34,45.6314256622,,,,
601678,2022,滨化股份,化学原料,8892065359.43,1178427840.42,10.84,27.7334222901,,,,
601001,2022,晋控煤业,煤炭开采,16081691589.86,3048741588.58,23.06,50.0217403623,,,,
600793,2022,宜宾纸业,造纸,2301748484.89,29618195.58,9.96,8.6591305852,,,,
600744,2022,华银电力,电力,9702437542.7,24188107.87,4.41,-0.3151496754,,,,
600578,2022,京能电力,电力,30485414718.71,803479353.01,3.6,9.5006045677,,,,
600475,2022,华光环能,电力,8839298680.9,729176913.29,9.58,19.9471022333,,,,
600230,2022,沧州大化,化学制品,4913578828.66,420103396.31,10.63,16.1131918123,,,,
600163,2022,中闽能源,电力,1790929602.35,728837664.99,13.5211,61.681862411,,,,
301209,2022,联合化学,化学制品,541984420.48,64154917.71,13.86,17.274195754,,,,
300834,2022,星辉环材,塑料,1869874575.3,140023617.84,4.97,6.7949648451,,,,
300723,2022,一品红,化学制药,2280198601.88,290682890.45,14.63,86.8343217221,,,,
300429,2022,强力新材,电子化学品Ⅱ,891048185.98,-92660970.73,-4.69,28.2293841229,,,,
300230,2022,永利股份,塑料,2100715083.25,244667292.07,9.81,30.546800318,,,,
300225,2022,*ST金泰,化学制品,632913639.34,-106021712.96,-12.61,12.7841545245,,,,
300214,2022,日科化学,化学制品,2759520253.21,196498216.73,8.04,13.3755721865,,,,
300199,2022,翰宇药业,化学制药,704321731.88,-370550318.41,-25.78,77.3360122378,,,,
300169,2022,天晟新材,化学制品,584659616.5,-187721964.07,-52.22,14.1931348067,,,,
300125,2022,*ST聆达,电力,1597551813.25,-16927967.46,-2.55,12.1182430043,,,,
002998,2022,优彩资源,化学纤维,2254141122.14,77610217.31,5.1,8.0150032075,,,,
002923,2022,润都股份,化学制药,1372233917.92,155476936.73,13.55,56.2181331736,,,,
002893,2022,京能热力,电力,1028559039.31,30880385.5,5.14,15.097144248,,,,
002810,2022,山东赫达,化学制品,1723483310.08,353820322.12,20.65,34.1957371268,,,,
002802,2022,洪汇新材,化学制品,516494286.6,84560476.51,12.96,30.3450686051,,,,
002793,2022,罗欣药业,化学制药,3587547040.11,-1224926572.67,-32.44,26.7407748184,,,,
002748,2022,世龙实业,化学原料,2591724266.92,180182452.49,14.39,17.7437752121,,,,
002741,2022,光华科技,电子化学品Ⅱ,3302329204.64,116867486.68,7.03,15.2785107039,,,,
002718,2022,友邦吊顶,装修建材,951299329.15,97661918.47,9.53,27.2444844791,,,,
002675,2022,东诚药业,化学制药,3582955427.13,307291216.91,6.79,42.9416507892,,,,
002584,2022,西陇科学,电子化学品Ⅱ,6183208812.19,89063745.44,3.82,7.1403210715,,,,
002427,2022,尤夫股份,化学纤维,2447100975.84,517281561.84,-338.93,-1.3453370594,,,,
002361,2022,神剑股份,塑料,2516239468.99,26927904.7,1.13,12.1081414899,,,,
002319,2022,乐通股份,化学制品,403459669.25,-31429164.03,-0.35,20.0047657948,,,,
002310,2022,东方新能,电力,3408578497.33,-5815973680.49,-74.45,-24.6658577495,,,,
002246,2022,北化股份,化学制品,2558664885.79,93268767.45,3.35,18.8931280178,,,,
002205,2022,国统股份,水泥,619989021.26,-102608321.82,-12.46,19.2086653806,,,,
002098,2022,浔兴股份,纺织制造,2112445452.32,81849080.52,8.31,30.3944276031,,,,
002088,2022,鲁阳节能,装修建材,3584670737.94,583650656.14,20.45,31.6207247707,,,,
002067,2022,景兴纸业,造纸,6227218533.79,117594321.67,2.14,5.2808597912,,,,
002004,2022,华邦健康,化学制药,13232365567.97,433483533.99,4.25,40.4938766306,,,,
000883,2022,湖北能源,电力,20578214751.99,1162540445.24,3.81,13.7999632021,,,,
000881,2022,中广核技,化学制品,6944907174.49,199594590.44,3.21,17.8657185537,,,,
000669,2022,ST金鸿,燃气Ⅱ,1258805456.95,-132733090.86,-24.54,10.7805232978,,,,
000593,2022,德龙汇能,燃气Ⅱ,1469080104.04,48241249.46,4.48,14.9915450433,,,,
000510,2022,新金路,化学原料,3038820516.07,12999191.68,0.94,13.6457330177,,,,
000507,2022,珠海港,电力,5250269933.74,306560593.1,5.04,23.7614854016,,,,
000155,2022,川能动力,电力,3801422659.67,709780122.21,14.12,54.315067772,,,,
920832,2022,齐鲁华信,非金属材料Ⅱ,577228216.28,46877946.19,6.25,19.0054004648,1060552556.67,242594971.72,20.78205588912859,0.04420143621848481
920792,2022,东和新材,装修建材,679578474.08,111707835.67,15.99,32.5777700963,,,,
920726,2022,朱老六,调味发酵品Ⅱ,304451592.16,64038583.73,13.91,32.2939579433,,,,
920656,2022,海昇药业,化学制药,264415476.77,112680976.01,46.77,52.4659390232,,,,
900937,2022,华电B股,电力,18876651119.26,-1015653859.13,-81.46,20.3234087343,,,,
900913,2022,国新B股,燃气Ⅱ,15588452024.48,65591748.71,1.79,11.1693081544,,,,
688716,2022,中研股份,塑料,248121782.18,55914220.88,18.07,44.6290811581,,,,
688683,2022,莱尔科技,电子化学品Ⅱ,475819648.52,47694613.06,5.55,26.0583734311,,,,
688578,2022,艾力斯,化学制药,791002454.27,130520677.23,4.24,95.9899738618,,,,
688566,2022,吉贝尔,化学制药,654730646.35,154667820.31,9.36,88.3663996737,,,,
688382,2022,益方生物,化学制药,,-483485014.66,-37.63,,,,,
688157,2022,松井股份,化学制品,499092036.2,82299706.69,6.83,50.1069182117,,,,
688150,2022,莱特光电,电子化学品Ⅱ,280298282.75,105475890.82,7.28,58.988082691,,,,
688119,2022,中钢洛耐,装修建材,2687540916.65,232554179.22,9.38,21.1842183058,,,,
605180,2022,华生科技,纺织制造,276746315.63,58968759.98,5.29,28.3647040183,,,,
605020,2022,永和股份,化学制品,3803636163.56,300171486.89,13.74,18.4533462594,,,,
603931,2022,格林达,电子化学品Ⅱ,847599449.79,163394169.64,12.81,30.2278623569,,,,
603928,2022,兴业股份,塑料,1787335261.45,116241789.56,7.8,14.8123531785,,,,
603916,2022,苏博特,水泥,3714934100.01,288177678.41,7.15,34.3014039979,,,,
603867,2022,新化股份,化学制品,2683361677.66,329227288.36,18.34,23.570734603,,,,
603856,2022,东宏股份,装修建材,2851463620.46,149206338.14,7.24,19.3405133246,,,,
603826,2022,坤彩科技,非金属材料Ⅱ,819243975.78,87981054.12,5.05,32.728371934,,,,
603811,2022,诚意药业,化学制药,654972841.26,161583203.31,15.66,68.4238847076,,,,
603790,2022,雅运股份,化学制品,768221001.88,41269881.22,3.49,29.3753870003,,,,
603739,2022,蔚蓝生物,化学制品,1163162781.39,69842007.67,4.3,43.231402167,,,,
603676,2022,卫信康,化学制药,1398543027.72,176958342.46,15.55,52.6024374173,,,,
603351,2022,威尔药业,化学制药,1111010682.2,95028722.32,6.64,27.276813997,,,,
603255,2022,鼎际得,化学制品,899787634.63,110109653.2,10.87,24.2473992655,,,,
603170,2022,宝立食品,调味发酵品Ⅱ,2036783645.71,215363353.13,24.44,34.5688406657,,,,
603080,2022,新疆火炬,燃气Ⅱ,848236283.34,96062211.82,7.42,29.99854893,,,,
603073,2022,彩蝶实业,化学纤维,735672324.45,109814655.83,16.44,26.8682174061,,,,
603004,2022,鼎龙科技,化学制品,830760572.12,150660767.19,19.48,30.616586146,,,,
601225,2022,陕西煤业,煤炭开采,166847725959.23,35202426118.18,32.47,44.98919646,,,,
601216,2022,君正集团,化学原料,21459660549.37,4157356425.04,17.37,25.1549817595,,,,
601113,2022,华鼎股份,化学纤维,7273481324.35,434262559.72,10.5,16.6661503964,,,,
600863,2022,华能蒙电,电力,23065583790.67,1767389632.45,11.84,17.5920312759,,,,
600802,2022,福建水泥,水泥,2590538797.73,-242611858.34,-14.04,-0.8707179668,,,,
600774,2022,汉商集团,化学制药,1386976174.51,90333223.18,5.48,63.2933819689,,,,
600726,2022,华电能源,电力,18876651119.26,-1015653859.13,-81.46,20.3234087343,,,,
600617,2022,国新能源,燃气Ⅱ,15588452024.48,65591748.71,1.79,11.1693081544,,,,
600409,2022,三友化工,化学原料,23679821108.14,988687159.11,7.63,19.3134133288,,,,
600367,2022,红星发展,化学原料,2853391617.66,214858638.66,10.75,19.4526280495,,,,
600216,2022,浙江医药,化学制药,8115804648.33,539570083.23,5.99,34.4701522921,,,,
600157,2022,永泰能源,电力,35555650027.5,1909230333.98,4.4156,21.5113761059,,,,
600052,2022,东望时代,电力,219777388.51,-212635518.71,-6.7,39.2869090607,,,,
301591,2022,肯特股份,塑料,372253511.31,73307144.38,20.49,36.9513626711,,,,
301212,2022,联盛化学,化学制品,1041133695.75,182965402.93,18.47,24.2311287676,,,,
301090,2022,华润材料,塑料,17326850309.3,823704614.84,12.6,7.1486702402,,,,
301066,2022,万事利,纺织制造,548969876.83,-1590203.56,-0.25,37.3095505864,,,,
301037,2022,保立佳,化学制品,3162880650.02,5737154.48,0.69,10.5380949385,,,,
300980,2022,祥源新材,塑料,373636411.28,56665049.94,6.08,31.0953491262,,,,
300966,2022,共同药业,化学制药,604571473.19,40205160.2,4.91,22.8624189876,,,,
300731,2022,科创新源,橡胶,520291413.48,-26711868.91,-4.6,23.6856311919,,,,
300702,2022,天宇股份,化学制药,2666678471.8,-118872742.06,-3.29,25.7827049751,,,,
300522,2022,世名科技,化学制品,623557160.81,28840948.0,3.63,26.0886458266,,,,
300452,2022,山河药辅,化学制药,704525235.45,130708710.84,19.39,29.774575661,,,,
300434,2022,金石亚药,化学制药,1242603080.88,218786883.71,10.06,61.3313517266,,,,
300317,2022,珈伟新能,电力,505292531.53,91332997.02,5.12,22.0187772068,,,,
300109,2022,新开源,化学制品,1485693905.86,291463635.58,8.59,46.4853797526,,,,
003037,2022,三和管桩,水泥,6649844062.53,155676792.44,8.92,11.6279744022,,,,
003017,2022,大洋生物,化学原料,1058104944.77,80726948.9,8.46,13.8223219287,,,,
003002,2022,壶化股份,化学制品,963852255.28,121305903.53,11.22,38.4760262694,,,,
002917,2022,金奥博,化学制品,1192994857.32,25258129.13,1.8,26.9097773415,,,,
002900,2022,哈三联,化学制药,1028413617.71,30207311.92,1.46,64.4527794387,,,,
002872,2022,ST天圣,化学制药,606992213.55,-90563424.65,-4.06,56.5737206729,,,,
002826,2022,易明医药,化学制药,856734307.99,44135409.23,6.04,43.9078822106,,,,
002768,2022,国恩股份,塑料,13406439368.86,662429776.95,17.59,13.1342323789,,,,
002694,2022,顾地科技,装修建材,1055710825.39,-133242202.03,-149.92,14.2217974069,,,,
002641,2022,公元股份,装修建材,7978335751.77,78462103.29,1.56,18.328658793,,,,
002550,2022,千红制药,化学制药,2303547790.85,323414382.52,14.36,38.5912931762,,,,
002497,2022,雅化集团,化学制品,14456837902.81,4538257902.86,52.64,44.5473882642,,,,
002495,2022,佳隆股份,调味发酵品Ⅱ,207599557.31,-54769783.86,-4.6,25.0590383063,,,,
002453,2022,华软科技,化学制品,2697350024.92,-184775130.97,-9.61,7.9472243146,,,,
002333,2022,罗普斯金,装修建材,1379611172.4,-49254232.38,-2.81,10.2680543717,2785794950.59,722319791.03,21.747799109663614,-0.01768049452798689
002326,2022,永太科技,化学制品,6336219345.73,554106172.7,16.02,29.7624073037,,,,
002274,2022,华昌化工,化学原料,9044973399.49,872110970.56,18.84,17.9322119381,,,,
002144,2022,宏达高科,纺织制造,579374030.06,79684521.83,4.19,27.8012277446,,,,
002109,2022,兴化股份,化学原料,3257847302.49,386123064.04,6.58,18.9632284097,,,,
002108,2022,沧州明珠,塑料,2834616444.02,281002412.87,6.53,16.6940941075,,,,
002082,2022,万邦德,化学制药,1786428308.52,93260292.9,3.53,52.5701932242,,,,
002015,2022,协鑫能科,电力,10951350830.81,684125427.67,7.21,16.2102593693,,,,
001286,2022,陕西能源,电力,20285170834.78,2474128941.54,17.62,39.0030187288,,,,
000966,2022,长源电力,电力,14661915637.42,122876844.1,1.29,4.8361705531,,,,
000953,2022,河化股份,化学制药,160612375.12,-100436899.14,-78.69,7.8693701532,,,,
000952,2022,广济药业,化学制药,797642746.07,50333654.95,3.4,36.9981160293,,,,
000899,2022,赣能股份,电力,4142749765.83,10648369.33,0.23,6.2974113757,,,,
000788,2022,北大医药,化学制药,2077355184.2,55605250.5,4.08,37.1695426075,,,,
000767,2022,晋控电力,电力,20219748627.31,-680638850.17,-10.71,7.153192367,,,,
000600,2022,建投能源,电力,18305827330.29,106491834.65,1.08,10.4494945783,,,,
000153,2022,丰原药业,化学制药,4004020381.58,154426589.4,8.54,28.2284151682,,,,
920527,2022,夜光明,纺织制造,368952453.89,32028059.96,12.53,21.588364376,,,,
920526,2022,凯华材料,电子化学品Ⅱ,117307712.96,16571454.81,14.37,26.0658427212,,,,
920077,2022,吉林碳谷,化学纤维,2083679994.08,629565752.32,53.84,38.7946429282,,,,
688690,2022,纳微科技,化学制药,705841186.56,275127578.72,21.64,78.6174778571,,,,
605183,2022,确成股份,橡胶,1746472211.0,380462069.28,14.84,28.5689688148,,,,
605055,2022,迎丰股份,纺织制造,1370197797.51,-47512958.29,-4.2,8.3146809517,,,,
603968,2022,醋化股份,化学制品,3590476407.86,401491394.88,20.68,20.6443287698,,,,
603693,2022,江苏新能,电力,1971070795.39,476019951.81,8.11,50.3107461386,,,,
603650,2022,彤程新材,橡胶,2500051845.56,298151454.92,10.26,23.9918215858,,,,
603150,2022,万朗磁塑,塑料,1709342645.72,149319119.68,12.2,24.6651937407,,,,
603002,2022,宏昌电子,电子化学品Ⅱ,3022437498.74,556783676.47,24.99,9.1380891018,,,,
600780,2022,通宝能源,电力,11118451124.2,854734950.44,13.82,11.5990148298,,,,
600505,2022,西昌电力,电力,1283142140.97,45199878.22,3.63,20.8434603705,,,,
600396,2022,华电辽能,电力,7129130027.62,-2018105141.58,,-11.6660755347,,,,
600236,2022,桂冠电力,电力,10624713890.4,3209141274.7,19.64,50.3665220847,,,,
600116,2022,三峡水利,电力,11093013982.74,476220000.09,4.32,10.5025880602,,,,
301555,2022,惠柏新材,塑料,1775404334.81,64290631.53,11.97,11.6851335824,,,,
301395,2022,仁信新材,塑料,2441329821.23,94061297.32,14.09,5.2508516951,,,,
301118,2022,恒光股份,化学原料,1080038967.41,201504053.73,14.32,27.3630159909,,,,
300858,2022,科拓生物,化学制品,369165339.19,109891164.01,11.11,51.9754775817,,,,
300819,2022,聚杰微纤,纺织制造,605290203.45,36752753.17,4.54,20.1405585528,,,,
300705,2022,九典制药,化学制药,2326215867.76,269700151.55,18.6,77.7758846737,,,,
300684,2022,中石科技,电子化学品Ⅱ,1592174309.48,193433028.12,11.52,28.1890774909,,,,
300641,2022,正丹股份,化学制品,1924373830.56,55834983.73,3.67,6.1752647522,,,,
300636,2022,同和药业,化学制药,719908426.87,100667359.97,9.18,32.4282143487,,,,
300584,2022,海辰药业,化学制药,526465340.15,32448867.56,3.42,75.3037143864,,,,
300405,2022,科隆股份,化学制品,781226182.62,-118753516.11,-16.8,4.1173704257,,,,
300381,2022,溢多利,化学制药,1174006689.9,18232003.6,0.65,31.6783289482,,,,
300267,2022,尔康制药,化学制药,1870540810.78,45944930.88,0.93,22.2201119401,,,,
300194,2022,福安药业,化学制药,2421742292.37,204607567.44,5.33,58.3693434299,,,,
300110,2022,华仁药业,化学制药,1619492335.02,180779025.33,7.39,43.271707249,,,,
300107,2022,建新股份,化学制品,742465457.59,61274503.04,4.23,15.7848330938,,,,
300072,2022,海新能科,化学制品,8648353147.31,-805178429.44,-10.67,4.4572187708,,,,
300067,2022,安诺其,化学制品,751421131.13,31287571.97,1.36,23.7195400909,,,,
002809,2022,红墙股份,化学制品,938395917.63,89945884.14,6.1,27.8725935286,,,,
002700,2022,万憬能源,燃气Ⅱ,583076201.19,77977059.63,11.7,23.9479564378,,,,
002591,2022,恒大高新,化学制品,373823358.24,-62406077.81,-8.38,16.5141214585,,,,
002422,2022,科伦药业,化学制药,19038215990.0,1705324067.0,11.7,52.5157283133,,,,
002332,2022,仙琚制药,化学制药,4379825695.88,749411381.8,14.6,58.1545119523,,,,
002218,2022,拓日新能,电力,1322878806.34,96243993.92,2.26,27.9415462912,,,,
002043,2022,兔宝宝,装修建材,8917387348.25,445772127.75,19.94,18.1777279605,,,,
001896,2022,豫能控股,电力,13097502049.75,-2140500473.51,-48.4,-10.1893138413,,,,
001378,2022,德冠新材,塑料,1288708184.26,163909510.24,22.47,22.2803815539,,,,
001359,2022,平安电工,塑料,842095695.81,132238335.98,17.45,29.0580027564,,,,
001333,2022,光华股份,塑料,1358343822.02,132291991.14,18.9,16.5289930142,,,,
001299,2022,美能能源,燃气Ⅱ,549897584.35,94222814.39,11.78,22.6876764857,,,,
001255,2022,博菲电气,塑料,353531847.22,69302747.72,15.4,36.4245256863,,,,
000859,2022,国风新材,塑料,2460376512.99,229717911.05,8.2,11.7113245777,,,,
000707,2022,双环科技,化学原料,4364301792.84,873043627.34,84.92,28.4156846814,,,,
