报告日,流动资产,货币资金,结算备付金,拆出资金,交易性金融资产,买入返售金融资产,衍生金融资产,应收票据及应收账款,应收票据,应收账款,应收款项融资,预付款项,应收股利,应收利息,应收保费,应收分保账款,应收分保合同准备金,应收出口退税,应收补贴款,应收保证金,内部应收款,其他应收款,其他应收款(合计),存货,划分为持有待售的资产,待摊费用,待处理流动资产损益,一年内到期的非流动资产,其他流动资产,流动资产合计,非流动资产,发放贷款及垫款,债权投资,其他债权投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,可供出售金融资产,长期股权投资,投资性房地产,长期应收款,其他权益工具投资,其他非流动金融资产,其他长期投资,固定资产原值,累计折旧,固定资产净值,固定资产减值准备,在建工程合计,在建工程,工程物资,固定资产净额,固定资产清理,固定资产及清理合计,生产性生物资产,公益性生物资产,油气资产,合同资产,使用权资产,无形资产,开发支出,商誉,长期待摊费用,股权分置流通权,递延所得税资产,其他非流动资产,非流动资产合计,资产总计,流动负债,短期借款,向中央银行借款,吸收存款及同业存放,拆入资金,交易性金融负债,衍生金融负债,应付票据及应付账款,应付票据,应付账款,预收款项,合同负债,卖出回购金融资产款,应付手续费及佣金,应付职工薪酬,应交税费,应付利息,应付股利,应付保证金,内部应付款,其他应付款,其他应付款合计,其他应交款,担保责任赔偿准备金,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,国际票证结算,国内票证结算,预提费用,预计流动负债,应付短期债券,划分为持有待售的负债,一年内的递延收益,一年内到期的非流动负债,其他流动负债,流动负债合计,非流动负债,长期借款,应付债券,应付债券：优先股,应付债券：永续债,租赁负债,长期应付职工薪酬,长期应付款,长期应付款合计,专项应付款,预计非流动负债,长期递延收益,递延所得税负债,其他非流动负债,非流动负债合计,负债合计,所有者权益,实收资本(或股本),其他权益工具,优先股,永续债,资本公积,减:库存股,其他综合收益,专项储备,盈余公积,一般风险准备,未确定的投资损失,未分配利润,拟分配现金股利,外币报表折算差额,归属于母公司股东权益合计,少数股东权益,所有者权益(或股东权益)合计,负债和所有者权益(或股东权益)总计,数据源,是否审计,公告日期,币种,类型,更新日期,stock_code
20080930,,29822013.38,,,,,,397476204.51,31648556.07,365827648.44,,46693866.53,,,,,,,,,,12117186.99,12117186.99,226246764.13,,,,,,712356035.54,,,,,,,,400000.0,,,,,,,,,,2104577.66,2104577.66,,167297225.14,,167297225.14,,,,,,28169679.34,,,,,32990020.65,,230961502.79,943317538.33,,286456732.0,,,,,,64138967.23,,64138967.23,10297437.92,,,,52081793.76,26641829.62,10034204.27,,,,36323877.27,46358081.54,,,,,,,,,,,,,,,,485974842.07,,2660000.0,,,,,,,,,,,,7373000.0,10033000.0,496007842.07,,216829334.0,,,,144650143.6,,,,7248977.88,,,71630600.9,,,440359056.38,6950639.88,447309696.26,943317538.33,定期报告,未审计,20081025,CNY,合并期末,2020-03-13T08:29:48,000595
20080630,,41346922.72,,,,,,395169786.7,8219429.37,386950357.33,,46788712.71,,,,,,,,,,12597729.13,12597729.13,217005638.15,,,,,,712908789.41,,,,,,,,400000.0,,,,,,492322032.27,333028078.63,159293953.64,800000.0,1696708.66,1696708.66,,158493953.64,,158493953.64,,,,,,28717941.97,,,,,33126337.03,,222434941.3,935343730.71,,286456732.0,,,,,,57667676.86,,57667676.86,12436022.94,,,,52133836.27,24488171.72,5114519.86,,,,43635051.76,48749571.62,,,,,,,,,,,,,,,,481932011.41,,2660000.0,,,,,,,,,,,,5073000.0,7733000.0,489665011.41,,216829334.0,,,,144650143.6,,,,7248977.88,,,71092110.21,,,439820565.69,5858153.61,445678719.3,935343730.71,定期报告,是,20080722,CNY,合并期末,2020-03-13T08:29:48,000595
20080331,,9275424.54,,,,,,430044457.33,23569400.0,406475057.33,,42380169.78,,,,,,,,,,25828332.74,25828332.74,206734060.99,,,,,,714262445.38,,,,,,,,400000.0,,,,,,,,,,1738145.86,1738145.86,,156291582.03,,156291582.03,,,,,,29268037.96,,,,,32813001.25,,220510767.1,934773212.48,,236688392.0,,,,,,64669303.49,,64669303.49,8623444.89,,,,54574994.53,20859131.47,56705986.24,,,,70947238.44,127653224.68,,,,,,,,,,,,,,,,513068491.06,,2660000.0,,,,,,,,,,,,5340000.0,8000000.0,521068491.06,,216829334.0,,,,144650143.6,,,,7248977.88,,,39045005.69,,,407773461.17,5931260.25,413704721.42,934773212.48,定期报告,未审计,20080415,CNY,合并期末,2020-03-13T08:29:48,000595
20071231,,10519422.07,,,,,,422322843.12,48354945.0,373967898.12,,36778205.09,,,,,,,,,,16717327.21,16717327.21,221599968.37,,,,,,707937765.86,,,,,,,,400000.0,,,,,,485939683.52,326707967.67,159231715.85,800000.0,1671745.86,1671745.86,,158431715.85,,158431715.85,,,,,,28905946.84,,,,,31541919.62,,220951328.17,928889094.03,,236688392.0,,,,,,56981345.39,,56981345.39,12965611.78,,,,57976787.69,19294433.51,52232426.83,,,,78475961.91,130708388.74,,,,,,,,,,,,,,,,514614959.11,,2660000.0,,,,,,,,,,,,5340000.0,8000000.0,522614959.11,,216829334.0,,,,144650143.6,,,,7248977.88,,,31535473.14,,,400263928.62,6010206.3,406274134.92,928889094.03,定期报告,是,20090303,CNY,合并期末,2020-03-13T08:29:48,000595
20070930,,2866378.48,,,,,,525907730.16,19990889.0,505916841.16,,40771399.62,,,,,,,,,,26863097.51,26863097.51,185875939.28,,,,,,782284545.05,,,,,,,,321463.52,,,,,,,,,,10021328.13,9987555.13,33773.0,143558454.03,,143558454.03,,,,,,28869748.29,,,3597212.19,,21748268.46,,208116474.62,990401019.67,,201300524.0,,,,,,67855413.89,,67855413.89,14232515.09,,,,34413916.17,12266107.4,42623719.09,,,,127109487.94,169733207.03,,,,,,,,,,,,,,35650000.0,,535451683.58,,,,,,,,,8000000.0,8000000.0,,,,,8000000.0,543451683.58,,216829334.0,,,,144852502.69,,,,4361589.1,,,74605910.3,,,440649336.09,6300000.0,446949336.09,990401019.67,定期报告,未审计,20071025,CNY,合并期末,2020-03-13T08:29:48,000595
20070630,,6299606.96,,,,,,497200607.86,3099500.08,494101107.78,,41508063.96,,,,,,,,,,22982928.64,22982928.64,209398339.87,,,,,,777389547.29,,,,,,,,321463.52,,,,,,464706615.57,318567762.55,146138853.02,800000.0,9752948.17,9752948.17,,145338853.02,,145338853.02,,,,,,29369049.66,,,2210736.97,,22007442.75,,209000494.09,986390041.38,,201300524.0,,,,,,76221457.39,,76221457.39,13936397.17,,,,58710259.05,15171506.26,38092473.99,,,,115106125.05,153198599.04,,,,,,,,,,,,,,35650000.0,,554188742.91,,,,,,,,,8000000.0,8000000.0,,,,,8000000.0,562188742.91,,216829334.0,,,,144852502.69,,,,4361589.1,,,51857872.68,,,417901298.47,6300000.0,424201298.47,986390041.38,定期报告,未审计,20070815,CNY,合并期末,2020-03-13T08:29:48,000595
20070331,,7149672.12,,,,,,489416247.98,350000.0,489066247.98,,47088729.71,,,,,,,,,,29631497.37,29631497.37,198498106.33,,,,,,771784253.51,,,,,,,,321463.52,,,,,,,,,,10491712.35,10491712.35,,140808094.87,,140808094.87,,,,,,29868351.03,,,534069.65,,2944093.4,,184967784.82,975815387.67,,201300524.0,,,,,,80759994.62,,80759994.62,17165667.81,,,,56004957.41,17604687.19,33561228.84,,,,84369839.72,117931068.56,,,,,,,,,,,,,,35650000.0,,546053543.08,,,,,,,,,8000000.0,8000000.0,,,,,8000000.0,554053543.08,,216829334.0,,,,144781502.69,,,,4361589.1,,,30426069.46,,,415461844.59,6300000.0,421761844.59,975815387.67,定期报告,未审计,20070420,CNY,合并期末,2020-03-13T08:29:48,000595
20061231,,4274818.22,,,,,,467664625.54,5160680.0,462503945.54,,35413231.07,,,,,,,,,,41099094.43,41099094.43,224971994.94,,,,,,773423764.2,,,,,,,,321463.52,,,,,,452515103.53,309467766.46,143047337.07,800000.0,10503536.49,10503536.49,,142247337.07,,142247337.07,,,,,,30367652.46,,,446569.64,,23371150.28,,207257709.46,980681473.66,,218039135.0,,,,,,90950348.3,,90950348.3,16314779.73,,,,88432915.95,33004496.4,33261779.89,,,,79288838.6,112550618.49,7630074.31,,,,,,,,33261779.89,,,,,35650000.0,,594942293.87,,2660000.0,,,,,,,5340000.0,5340000.0,,,,,8000000.0,602942293.87,,216829334.0,,,,144781502.69,,,,3564998.49,,,6263344.61,,,371439179.79,6300000.0,377739179.79,980681473.66,定期报告,是,20080415,CNY,合并期末,2020-03-13T08:29:48,000595
20060930,,448826.18,,,,,,451253359.76,3003169.91,448250189.85,,42471848.77,,,,,,,,,,36694919.56,36694919.56,233752411.32,,,,,,764621365.59,,,,,,,,518558.7,,,,,,449916842.61,305715947.43,144200895.18,800000.0,1635690.88,1635690.88,,143400895.18,,143400895.18,,,,,,28836167.13,,,,,,,174391311.89,939012677.48,,226421583.72,,,,,,87349577.73,,87349577.73,15777860.79,,,,20468777.61,20222537.26,,,,,114497938.46,114497938.46,6997663.33,,,,,,,,35999330.79,,,,,35650000.0,,563385239.69,,,,,,,,,,,,,,,0.0,563385239.69,,216829334.0,,,,142268264.95,,,,3327975.9,,,13201862.94,,,375627437.79,,375627437.79,939012677.48,定期报告,未审计,20061020,CNY,合并期末,2020-03-13T08:29:48,000595
20060630,,3065597.56,,,,,,435720273.35,649000.0,435071273.35,,53438519.54,,,,,,,,,,40398572.26,40398572.26,219123056.02,,,,,,751746018.73,,,,,,,,518558.7,,,,,,445406747.53,301335594.44,144071153.09,800000.0,2378773.85,2378773.85,,143271153.09,,143271153.09,,,,,,29009244.0,,,,,,,175177729.64,926923748.37,,226421583.72,,,,,,84721966.62,,84721966.62,15670987.81,,,,18942058.47,19404998.03,,,,,124621670.31,124621670.31,6582048.26,,,,,,,,23370536.36,,,,,35650000.0,,555385849.58,,,,,,,,,,,,,,,0.0,555385849.58,,216829334.0,,,,141658962.06,,,,3327975.9,,,9721626.83,,,371537898.79,,371537898.79,926923748.37,定期报告,未审计,20060811,CNY,合并期末,2020-03-13T08:29:48,000595
20060331,,1545551.71,,,,,,453507021.1,1883054.48,451623966.62,,35582935.7,,,,,,,,,,59866200.47,59866200.47,223712637.94,,,,,,774214346.92,,,,,,,,518558.7,,,,,,448412092.85,300640434.76,147771658.09,800000.0,2508786.63,2508786.63,,146971658.09,,146971658.09,,,,,,5735298.21,,,,,,,155734301.63,929948648.55,,226421583.72,,,,,,90219649.94,,90219649.94,14004644.57,,,,17751158.27,37528487.24,,,,,111766586.66,111766586.66,5986739.63,,,,,,,,23040033.76,,,,,17250000.0,,543968883.79,,18400000.0,,,,,,,,,,,,,18400000.0,562368883.79,,174959878.0,,,,183456918.06,,,,3327975.9,,,5834992.8,,,367579764.76,,367579764.76,929948648.55,定期报告,未审计,20060422,CNY,合并期末,2020-03-13T08:29:48,000595
20051231,,12014955.11,,,,,,419883450.65,3474184.58,416409266.07,,35702786.26,,,,,,,,,,60400345.17,60400345.17,230250714.99,,,,,,758252252.18,,,,,,,,518558.7,,,,,,445455570.27,296435763.77,149019806.5,800000.0,2341610.25,2341610.25,,148219806.5,,148219806.5,,,,,,6042789.09,,,,,,,157122764.54,915375016.72,,226421583.72,,,,,,98030613.5,6000000.0,92030613.5,13045315.86,,,,16719352.86,29682579.64,,,,,110565700.45,110565700.45,5568289.7,,,,,,,,14005645.23,,,,,18400000.0,,532439080.96,,17250000.0,,,,,,,,,,,,,17250000.0,549689080.96,,174959878.0,,,,183267940.52,,,,3327975.9,,,4130141.34,,,365685935.76,,365685935.76,915375016.72,定期报告,是,20070414,CNY,合并期末,2020-03-13T08:29:48,000595
20050930,,11680466.5,,,,,,429081844.21,3516525.72,425565318.49,,35150568.36,,,,,,,,,,68488180.15,68488180.15,231912768.5,,,,,,776313827.72,,,,,,,,7775442.65,,,,,,439606379.99,292484600.6,147121779.39,,4254340.96,4254340.96,,147121779.39,,147121779.39,,,,,,6350279.97,,,,,,,165501842.97,941815670.69,,231640852.12,,,,,,98000536.33,10000000.0,88000536.33,14657952.58,,,,16042468.7,56995050.54,,,,,101177973.96,101177973.96,5131186.54,,,,,,,,20843939.93,,,,,,,544489960.7,,35650000.0,,,,,,,,,,,,,35650000.0,580139960.7,,174959878.0,,,,244852920.4,,,,7797382.28,,,-65934470.69,,,361675709.99,,361675709.99,941815670.69,定期报告,未审计,20051021,CNY,合并期末,2020-03-13T08:29:48,000595
20050630,,16697175.13,,,,,,414105979.19,1059525.0,413046454.19,,47623345.09,,,,,,,,,,63993972.39,63993972.39,234176382.89,,,,,,776596854.69,,,,,,,,7775442.65,,,,,,437670342.87,288124505.34,149545837.53,,3935800.13,3935800.13,,149545837.53,,149545837.53,,,,,,6662470.85,,,,,,,167919551.16,944516405.85,,231640852.12,,,,,,113726506.64,16000000.0,97726506.64,13361666.53,,,,16188233.31,50873971.4,,,,,110273858.58,110273858.58,4692411.58,,,,,,,,8476172.53,,,,,,,549233672.69,,35650000.0,,,,,,,,,,,,,35650000.0,584883672.69,,174959878.0,,,,244827032.15,,,,7797382.28,,,-67951559.27,,,359632733.16,,359632733.16,944516405.85,定期报告,未审计,20050816,CNY,合并期末,2020-03-13T08:29:48,000595
20050331,,17803057.11,,,,,,412485546.6,1248000.0,411237546.6,,42348237.07,,,,,,,,,,63048290.58,63048290.58,230203080.53,,,,,,765888211.89,,,,,,,,8050442.65,,,,,,435514440.01,284369178.7,151145261.31,,3831415.7,3831415.7,,151145261.31,,151145261.31,,,,,,6964661.73,,,,,,,169991781.39,935879993.28,,252700852.12,,,,,,116271511.31,21000000.0,95271511.31,18189394.95,,,,15127824.29,48948963.63,,,,,71169901.7,71169901.7,5710427.13,,,,,,,,14512646.05,,,,,,,542631521.18,,35650000.0,,,,,,,,,,,,,35650000.0,578281521.18,,174959878.0,,,,244699842.21,,,,7797382.28,,,-69858630.39,,,357598472.1,,357598472.1,935879993.28,定期报告,未审计,20050418,CNY,合并期末,2020-03-13T08:29:48,000595
20041231,,35016907.22,,,,,,381015907.74,4357722.56,376658185.18,,35193647.09,,,,,,,,,,62518839.93,62518839.93,240868626.8,,,,,,754613928.78,,,,,,,,8050442.65,,,,,,436715969.97,280857786.51,155858183.46,,3817773.33,3817773.33,,155858183.46,,155858183.46,,,,,,7271852.61,,,,,,,174998252.05,929612180.83,,253000852.12,,,,,,126840257.28,31000000.0,95840257.28,16183636.1,,,,14514856.88,40659441.73,,,,,75620451.79,75620451.79,5287362.26,,,,,,,,4421928.11,,,,,,,536528786.27,,35650000.0,,,,,,,,,,,,,35650000.0,572178786.27,,174959878.0,,,,244652730.32,,,,7797382.28,,,-69976596.04,,,357433394.56,,357433394.56,929612180.83,定期报告,是,20060403,CNY,合并期末,2020-03-13T08:29:48,000595
20040930,,34626072.34,,,,,,400256909.99,4564201.58,395692708.41,,43380515.29,,,,,,,,,,48019757.73,48019757.73,,,222780471.58,,,,749063726.93,,,,,,,,10730676.71,,,,,,434561030.43,278485755.04,156075275.39,,2071996.18,2071996.18,,156075275.39,,156075275.39,,,,,,8129905.02,,,,,,,177007853.3,926071580.23,,253900852.12,,,,,,115484517.98,23000000.0,92484517.98,19514257.46,,,,13362665.78,44250858.81,,,,,65466769.51,65466769.51,4960232.8,,,,,,,,14054480.35,,,,,,,530994634.81,,35650000.0,,,,,,,,,,,,,35650000.0,566644634.81,,174959878.0,,,,244652730.32,,,,7797382.28,,,-67983045.18,,,359426945.42,,359426945.42,926071580.23,定期报告,未审计,20041026,CNY,合并期末,2020-03-13T08:29:48,000595
20040630,,17945480.33,,,,,,407217695.7,38000.0,407179695.7,,31358892.23,,,,,,,,,,82373371.47,82373371.47,220514231.49,,,,,,759409671.22,,,,,,,,10806126.91,,,,,,432385002.32,274483847.85,157901154.47,,2348202.5,2348202.5,,157901154.47,,157901154.47,,,,,,8442553.41,,,,,,,179498037.29,938907708.51,,256061568.12,,,,,,93333471.59,,93333471.59,19369098.83,,,,14163629.65,80594347.98,,,,,76548979.81,76548979.81,4666632.57,,,,,,,,4773994.0,,,,,,,549511722.55,,35650000.0,,,,,,,,,,,,,35650000.0,585161722.55,,174959878.0,,,,244572730.32,,,,7797382.28,,,-73584004.64,,,353745985.96,,353745985.96,938907708.51,定期报告,是,20040813,CNY,合并期末,2020-03-13T08:29:48,000595
20040331,,9014729.81,,,,,,425075094.11,,425075094.11,,31779664.71,,,,,,,,,,103612410.83,103612410.83,213251720.04,,,,,,782733619.5,,,,,,,,11026351.79,,,,,,446219678.6,284146673.32,162073005.28,3079683.66,2247442.02,2247442.02,,158993321.62,,158993321.62,,,,,,8755201.8,,,,,,,181022317.23,963755936.73,,256961568.12,,,,,,120211083.01,6000000.0,114211083.01,22947191.07,,,,12844417.56,76429485.81,,,,,69416984.98,69416984.98,4306153.79,,,,,,,,11670362.54,,,,,,,574787246.88,,35650000.0,,,,,,,,,,,,,35650000.0,610437246.88,,174959878.0,,,,244572730.32,,,,7797382.28,,,-74011300.75,,,353318689.85,,353318689.85,963755936.73,定期报告,未审计,20040423,CNY,合并期末,2020-03-13T08:29:48,000595
20031231,,7420039.77,,,,,,413525408.35,1895450.0,411629958.35,,25312923.01,,,,,,,,,,104081137.27,104081137.27,218375564.87,,,,,,768715073.27,,,,,,,,11026351.79,,,,,,444321334.44,279339335.94,164981998.5,3079683.66,2142972.27,2142972.27,,161902314.84,,161902314.84,,,,,,9067850.19,,,,,,,184139489.09,952854562.36,,259706260.12,,,,,,121949297.16,6000000.0,115949297.16,25610039.7,,,,11694660.23,72863470.49,,,,,73047892.11,73047892.11,3877778.84,,,,,,,,2910861.9,,,,,,,564871619.81,,35650000.0,,,,,,,,,,,,,35650000.0,600521619.81,,174959878.0,,,,244572730.32,,,,7797382.28,,,-74997048.05,,,352332942.55,,352332942.55,952854562.36,定期报告,是,20050330,CNY,合并期末,2020-03-13T08:29:48,000595
20030930,,7880560.21,,,,,,431798967.42,1501055.0,430297912.42,,28670602.07,,,,,,,,,,86359143.17,86359143.17,213046134.43,,112000.0,,,,767867407.3,,,,,,,,54599144.45,,,,,,435629232.81,271650473.0,163978759.81,3523446.6,1491531.79,1491531.79,,160455313.21,-200.0,160455113.21,,,,,,9380498.58,,,,,,,225926288.03,993793695.33,,298056260.12,,,,,,126528213.04,5000000.0,121528213.04,17813665.38,,,,11739090.72,64593195.4,,,,,89795897.93,89795897.93,3690818.04,,,,,,,,17853016.6,,,,,,,630070157.23,,7000000.0,,,,,,1181570.04,1181570.04,,,,1470871.18,,9652441.22,639722598.45,,174959878.0,,,,244572730.28,,,,7797382.28,,,-73258893.68,,,354071096.88,,354071096.88,993793695.33,定期报告,未审计,20031029,CNY,合并期末,2020-03-13T08:29:48,000595
20030630,,8230143.58,,,,,,437415939.93,1786211.5,435629728.43,,30935541.77,,,,,,,,,,95594603.01,95594603.01,213466802.48,,,,,,785643030.77,,,,,,,,54599144.45,,,,,,418247270.25,266863056.49,151384213.76,3523446.6,596009.51,596009.51,,147860767.16,,147860767.16,,,,,,9693146.97,,,,,,,212749068.09,998392098.86,,298406260.12,,,,,,137315598.68,5000000.0,132315598.68,17804655.28,,,,18914863.13,62083524.49,,,,,84235091.88,84235091.88,3372771.45,,,,,,,,19327851.67,,,,,,,641460616.7,,7000000.0,,,,,,1181570.04,1181570.04,,,,1470871.18,,9652441.22,651113057.92,,174959878.0,,,,244572730.28,,,,7797382.28,,,-80050949.62,,,347279040.94,,347279040.94,998392098.86,定期报告,未审计,20030821,CNY,合并期末,2020-03-13T08:29:48,000595
20030331,,3139473.41,,,,,,437964305.11,315286.5,437649018.61,,27999260.74,,,,,,,,,,83230446.27,83230446.27,226736066.36,,,,,,779069551.89,,,,,,,,54599144.45,,,,,,414365056.15,262187595.13,152177461.02,3523446.6,902177.56,902177.56,,148654014.42,-36628.68,148617385.74,,,,,,10002157.02,,,,,,,214120864.77,993190416.66,,300001360.12,,,,,,137715330.35,,137715330.35,18373318.41,,,,23265094.02,56162526.64,,,,,82413849.17,82413849.17,2911602.74,,,,,,,,19303075.16,,,,,,,640146156.61,,7000000.0,,,,,,1181570.04,1181570.04,,,,1470871.18,,9652441.22,649798597.83,,174959878.0,,,,244570545.44,,,,7797382.28,,,-83935986.89,,,343391818.83,,343391818.83,993190416.66,定期报告,未审计,20030429,CNY,合并期末,2020-03-13T08:29:48,000595
20021231,,3651352.43,,,,,,473215989.89,880000.0,472335989.89,,31926659.54,,,,,,,,,,81433670.4,81433670.4,234011438.13,,,,,,824239110.39,,,,,,,,27784192.2,,,,,,429424645.49,264829595.94,164595049.55,3523446.6,852177.56,852177.56,,161071602.95,,161071602.95,,,,,,10309347.9,,,,,,,200017320.61,1024256431.0,,301324560.12,,,,,,185735370.13,,185735370.13,23029324.53,,,,25305512.36,50862514.67,,,,,59754157.66,59754157.66,5763949.74,,,,,,,,6357392.81,,,,,7000000.0,,665132782.02,,,,,,,,1181570.04,1181570.04,,,,1470871.18,,2652441.22,667785223.24,,174959878.0,,,,244490545.44,,,,7797382.28,,,-77841923.04,,,349405882.68,7065325.08,356471207.76,1024256431.0,定期报告,是,20040423,CNY,合并期末,2020-03-13T08:29:48,000595
20020930,,6030250.12,,,,,,464603659.81,290000.0,464313659.81,,25232931.65,,,,,,,,,,99153762.05,99153762.05,218416151.08,,,,,,813436754.71,,,,,,,,31760261.29,,,,,,447357440.05,268550435.26,178807004.79,1229581.89,732211.75,732211.75,,177577422.9,,177577422.9,,,,,,10838477.12,,,,,,,220908373.06,1034345127.77,,312776560.12,,,,,,116567852.34,,116567852.34,18636179.73,,,,21346157.92,43506397.07,,,,,108290874.75,108290874.75,5008455.98,,,,,,,,17843228.48,,,,,,,643975706.39,,7000000.0,,,,,,1181570.04,1181570.04,,,,1470871.18,,9652441.22,653628147.61,,174959878.0,,,,235311289.19,,,,8730826.15,,,-38285013.18,,,380716980.16,,380716980.16,1034345127.77,定期报告,未审计,20021025,CNY,合并期末,2020-03-13T08:29:48,000595
20020630,,3757295.22,,,,,,497865326.63,3100000.0,494765326.63,,37815835.57,80537.71,,,,,,,,,83115634.43,83196172.14,232797536.17,,,,,,855432165.73,,,,,,,,10370697.72,,,,,,504997103.91,293781529.45,211215574.46,1669239.25,515883.45,515883.45,,209546335.21,,209546335.21,,,,,,11151125.51,,,,,,,231584041.89,1087016207.62,,313066560.12,,,,,,153755996.21,,153755996.21,32394138.71,,,,23444936.36,45084108.94,,,,,82960338.99,82960338.99,5237609.69,,,,,,,,16354298.5,,,,,,,672297987.52,,7000000.0,,,,,,1167213.32,1167213.32,,,,1470871.18,,9638084.5,681936072.02,,174959878.0,,,,235311289.19,,,,8730826.15,,,-19553673.04,,,399448320.3,5631815.3,405080135.6,1087016207.62,定期报告,未审计,20020822,CNY,合并期末,2020-03-13T08:29:48,000595
20020331,,2602452.34,,,,,,533953148.98,150000.0,533803148.98,,44227622.11,80537.71,,,,,,,,,71847046.28,71927583.99,236479491.99,,,,,,889190299.41,,,,,,,,10370697.72,,,,,,507301192.95,288218181.63,219083011.32,1669239.25,512963.45,512963.45,,217413772.07,,217413772.07,,,,,,11463773.9,,,,,,,239761207.14,1128951506.55,,314853360.12,,,,,,167834125.98,,167834125.98,19677760.7,,,,23395174.69,42960842.41,,,,,89486949.05,89486949.05,4924119.94,,,,,,,,20852009.05,,,,,,,683984341.94,,7000000.0,,,,,,1628529.3,1628529.3,,,,1470871.18,,10099400.48,694083742.42,,174959878.0,,,,235269521.19,,,,8730826.15,,,6949637.01,,,425936862.35,8930901.78,434867764.13,1128951506.55,定期报告,未审计,20020423,CNY,合并期末,2020-03-13T08:29:48,000595
20011231,,2809631.41,,,,,,541001580.18,2384825.89,538616754.29,,55200747.87,80537.71,,,,,,,,,67388831.29,67469369.0,215124624.37,,,,,,881605952.83,,,,,,,,10370697.72,,,,,,504133633.03,281602915.6,222530717.43,1669239.25,494200.73,494200.73,,220861478.18,,220861478.18,,,,,,11776422.29,,,,,,,243502798.92,1125108751.75,,314953360.12,,,,,,158421970.29,,158421970.29,22304759.99,,,,23587851.61,49289531.89,,,,,96357873.46,96357873.46,4737754.6,,,,,,,,10477913.95,,,,,,,680131015.91,,7000000.0,,,,,,1697878.76,1697878.76,,,,1470871.18,,10168749.94,690299765.85,,174959878.0,,,,235296521.19,,,,8730826.15,,,6144665.89,,,425131891.23,9677094.67,434808985.9,1125108751.75,定期报告,是,20020403,CNY,合并期末,2020-03-13T08:29:48,000595
20010630,,8191071.3,,,,,,587075424.38,100000.0,586975424.38,,26406489.36,,,,,,,,,,33367671.02,33367671.02,185171193.68,,463772.07,,,,840675621.81,,,,,,,,5464655.26,,,,,,510122779.31,272365893.02,237756886.29,1465579.51,2772489.16,2772489.16,,236291306.78,,236291306.78,,,,,,,,,,,,,244528451.2,1085204073.01,,210780000.0,,,,,,125418982.18,,125418982.18,28883352.56,,,,21253422.98,65916293.0,,,,,103545727.53,103545727.53,4215845.72,,,,,,,,34070001.62,,,,,43907873.72,,637991499.31,,7000000.0,,,,,,2104899.9,2104899.9,,,,1470871.18,,10575771.08,648567270.39,,174959878.0,,,,233336898.19,,,,8076421.61,,,10094037.18,,,426467234.98,10169567.64,436636802.62,1085204073.01,定期报告,未审计,20010824,CNY,合并期末,2020-03-13T08:29:48,000595
20001231,,9228983.38,,,,,,637840783.12,950000.0,636890783.12,,8529803.21,,,,,,,,,,40410396.65,40410396.65,198719435.0,,,,,,855847165.97,,,,,,,,10313688.15,,,,,,487204801.42,261094553.85,226110247.57,,23250539.07,23250539.07,,226110247.57,,226110247.57,,,,,,,,,,,,,259674474.79,1115521640.76,,212780000.0,,,,,,160240552.88,,160240552.88,34266359.58,,,,24099206.36,66455413.41,,,,,87597338.15,87597338.15,3808479.16,,,,,,,,35750351.39,,,,,43907873.72,,668905574.65,,7000000.0,,,,,,1994513.18,1994513.18,,,,1470871.18,,10465384.36,679370959.01,,174959878.0,,,,232956381.91,,,,9215950.51,,,8941669.06,,,426073879.48,10076802.27,436150681.75,1115521640.76,定期报告,是,20010307,CNY,合并期末,2020-03-13T08:29:48,000595
20000630,,11747065.62,,,,,,648666417.77,270000.0,648396417.77,,12701795.5,,,,,,,,,,46139789.09,46139789.09,219243416.94,,,,,,899256624.94,,,,,,,,30092571.97,,,,,,462258666.55,246464584.49,215794082.06,,21914093.72,21914093.72,,215794082.06,,215794082.06,,,,,,,,,,,,,267800747.75,1167057372.69,,215608008.0,,,,,,205415713.22,,205415713.22,16636009.38,,,,22333989.68,55355422.71,,,,,105305895.21,105305895.21,3890521.35,,,,,,,,50250795.54,,,,,44494341.22,,719290696.31,,7000000.0,,,,,,1957366.07,1957366.07,,,,,,13889187.07,733179883.38,,174959878.0,,,,234299253.09,,,,8765477.11,,,7719438.58,,,425744046.78,8133442.53,433877489.31,1167057372.69,定期报告,未审计,20000729,CNY,合并期末,2020-03-13T08:29:48,000595
19991231,,23358199.94,,,,,,588475038.4,440000.0,588035038.4,,7764926.57,,,,,,,,,,38482636.5,38482636.5,252124096.22,,,,,,876726302.26,,,,,,,,,,,,,,473867642.12,243851985.44,230015656.68,,21595858.91,21595858.91,,230015656.68,,230015656.68,,,,,,,,,,,,,251611515.59,1128337817.85,,214508008.0,,,,,,191329372.68,,191329372.68,18479483.32,,,,19268255.79,50758789.4,,,,,102050046.59,102050046.59,2719329.24,,,,,,,,41663593.49,,,,,44865013.72,,685641892.23,,7000000.0,,,,,,1789757.31,1789757.31,,,,,,12942742.31,698584634.54,,174959878.0,,,,229842067.69,,,,8765477.11,,,7240277.77,,,420807700.57,8945482.74,429753183.31,1128337817.85,定期报告,是,20000226,CNY,合并期末,2020-03-13T08:29:48,000595
