序号,股票代码,股票简称,每股收益,营业总收入-营业总收入,营业总收入-同比增长,营业总收入-季度环比增长,净利润-净利润,净利润-同比增长,净利润-季度环比增长,每股净资产,净资产收益率,每股经营现金流量,销售毛利率,所处行业,最新公告日期,report_date,year
167,688796,百奥赛图,-1.58,533880769.31,50.5777439009,,-601944725.11,-10.3319454628,,2.869982467232,-55.75,-0.75930359379,73.3777834958,医疗服务,2025-11-20,20221231,2022
168,874555,新天力,0.52,944329843.19,-1.3883746648,,36322593.93,-27.2270672616,,5.464903286715,10.03,0.885017010984,17.1276985225,,2025-11-19,20221231,2022
169,874495,永大股份,0.82,695588134.15,,,112403679.58,,,3.23941992505,28.61,0.384488240112,27.9059009391,,2025-11-19,20221231,2022
170,920035,精创电气,1.16,396336896.39,-1.4724989508,,48741017.16,70.6950198911,,6.39,20.04,1.52631728507,41.3286970862,自动化设备,2025-11-14,20221231,2022
171,874320,恒基金属,1.94,949766305.2,-1.7324010875,,113501712.37,-20.4542896215,,8.16,28.08,-0.061812915726,22.7076591851,,2025-11-14,20221231,2022
172,688795,摩尔线程,-10.76,46088285.95,,,-1894154689.39,,,123.177548602849,-141.75,-107.948586324847,-70.0777359024,半导体,2025-11-14,20221231,2022
173,688727,恒坤新材,0.3,321765219.56,127.9289300045,,100903009.55,234.9073713321,,3.334625851202,14.72,0.39100776112,72.6034534837,半导体,2025-11-13,20221231,2022
174,301638,南网数字,,5686252068.29,,,653251834.5,,,2.002127810165,17.92,0.256549039375,30.5921091877,IT服务Ⅱ,2025-11-13,20221231,2022
175,001280,中国铀业,,10535377401.69,18.295904087,,1333685844.67,62.0065294155,,4.828651472835,16.44,0.887098319091,23.0690063322,小金属,2025-11-13,20221231,2022
176,834377,德博科技,0.59,147454067.99,20.6761319001,,25924993.77,6.99,,3.42,18.81,0.379187444773,35.2408859846,,2025-11-11,20221231,2022
177,920124,南特科技,0.49,833676052.44,13.383824331,,46640303.15,-23.4365725591,,4.243318412685,12.94,0.465374967194,19.5063444625,通用设备,2025-11-07,20221231,2022
178,872709,巍特环境,0.8,303229751.32,59.7142780507,61.9496,46305058.47,16.2509443165,49.5757,4.76,18.33,-0.358954652351,43.9883172378,,2025-11-07,20221231,2022
179,872085,群星明,0.58,1294146755.89,35.4544699371,,22478746.75,105.72,,3.51,17.3,0.417281737382,4.427896371,,2025-11-06,20221231,2022
180,001233,海安集团,2.54,1508299149.45,98.6929474976,,354179221.2,345.7601121639,,7.486473971394,36.74,3.495319011113,38.0448962714,汽车零部件,2025-11-06,20221231,2022
181,920091,大鹏工业,0.89,247361748.23,47.5875681459,-65.9051,40885782.83,48.9761222025,-73.5929,4.86,20.32,-0.36794156982,35.8162795638,专用设备,2025-11-03,20221231,2022
182,900904,神奇B股,0.09,2388617677.74,3.7161850995,32.3614,48548121.74,-30.37,-129.6878,4.357304161306,2.07,0.597733312581,52.9044038289,化学制药,2025-10-31,20221231,2022
183,603334,丰倍生物,1.26,1708693167.68,31.8858402422,,133347857.24,30.8488116262,,4.771531490892,30.57,0.647955379647,13.5536711693,化学制品,2025-10-31,20221231,2022
184,600613,神奇制药,0.09,2388617677.74,3.7161850995,32.3614,48548121.74,-30.37,-129.6878,4.357304161306,2.07,0.597733312581,52.9044038289,化学制药,2025-10-31,20221231,2022
185,300237,ST美晨,-0.93,1366867043.81,-34.1441689428,-40.716,-1335390809.42,-269.95,-532.259,0.4143079003,-107.65,0.003213716131,2.1415105202,汽车零部件,2025-10-31,20221231,2022
186,920160,北矿检测,0.64,91740891.24,-3.0369329731,-42.6885,31963184.4,-17.1620199024,-70.2842,3.67,18.78,4.1169920666,62.6503884398,专业服务,2025-10-30,20221231,2022
187,872593,中创融科,0.09,20069713.76,29.179086632,,873094.77,-200.72,,0.95,8.73,-0.121067348,25.8753366495,,2025-10-30,20221231,2022
188,603376,大明电子,0.44,1713456674.26,15.5911487181,-5.7692,150660155.3,51.7651534669,30.4646,1.595550876167,30.82,0.164872326222,20.9096380809,汽车零部件,2025-10-30,20221231,2022
189,832568,阿波罗,0.42,625710281.96,30.681381889,,59280129.57,201.92,,5.76,5.15,0.578800345112,23.7932175421,,2025-10-29,20221231,2022
190,874387,百英生物,1.0856,260438669.18,55.4871787409,,57652906.22,30.14907902,,11.229143155614,16.26,1.401587728596,65.8849231876,,2025-10-28,20221231,2022
191,920003,中诚咨询,1.29,303427325.41,11.5825703993,-1.8284,64358075.84,37.5979409136,23.258,3.93,37.19,1.1539286716,46.3549596629,工程咨询服务Ⅱ,2025-10-24,20221231,2022
192,874347,泓毅股份,0.46,1307629468.31,26.1232254437,,70922539.12,139.6725703813,,4.7,10.02,0.346404505805,16.9328563164,,2025-10-23,20221231,2022
193,688759,必贝特,-0.52,,-100.0,,-188338763.99,-37.5717777517,11.0861,1.300797873784,-35.63,-0.354599853703,,化学制药,2025-10-23,20221231,2022
194,603175,超颖电子,0.2,3514159337.27,-7.1235212767,,140828023.82,-3.6920994486,,3.273245728874,11.08,1.314991177383,17.4392778648,元件,2025-10-21,20221231,2022
195,920009,丹娜生物,0.96,295074121.51,26.1055004933,64.6786,44619939.78,-36.5620461334,-175.3192,6.08,18.9,1.933283479848,63.3780591002,医疗器械,2025-10-20,20221231,2022
196,874279,定西高强,1.05,447125331.86,6.9869194586,,47642512.73,-5.4263925104,,9.62,11.57,-0.199077038869,20.734523753,,2025-10-20,20221231,2022
197,688765,禾元生物,-0.55,13399709.09,-47.4893899313,,-143576312.81,-7.1180712023,,3.339921350582,-17.84,-0.247728921302,63.5866941049,生物制品,2025-10-20,20221231,2022
198,200505,京粮B,0.19,12857874301.72,9.3069092321,-13.1919,141411141.28,-30.84,167.6458,4.211651940196,4.73,-0.733517797534,4.8243041412,农产品加工,2025-10-18,20221231,2022
199,000505,京粮控股,0.19,12857874301.72,9.3069092321,-13.1919,141411141.28,-30.84,167.6458,4.211651940196,4.73,-0.733517797534,4.8243041412,农产品加工,2025-10-18,20221231,2022
200,603092,德力佳,4.2871,3107799414.61,76.4195437204,,540170395.7,65.2688349733,,12.594300435496,38.61,2.279995902519,23.0960494077,风电设备,2025-10-17,20221231,2022
201,001386,马可波罗,1.41,8660929189.47,-7.5164195381,,1514346133.04,-8.4009187163,,6.652637785644,26.58,2.809260018802,35.1403912249,家居用品,2025-10-17,20221231,2022
202,920020,泰凯英,0.73,1803430417.45,21.1760792523,,108344121.97,81.0030855976,,2.415034809548,36.6,0.582641010452,18.0776414213,工程机械,2025-10-13,20221231,2022
203,601026,道生天合,0.26,3435622647.45,9.8852265669,,110483989.63,30.0782489981,,2.905939252237,12.75,-0.672914279269,10.7575634613,风电设备,2025-10-13,20221231,2022
204,873994,立洲精密,0.2,158883257.28,4.424924653,,27265652.01,4.8867603851,,1.19,14.65,0.287667677595,37.3736848593,,2025-10-10,20221231,2022
205,601777,千里科技,0.03,8654224620.65,117.5945543459,53.8111,154681530.45,178.04,-95.4295,2.236926527995,1.51,-0.055830449953,8.8417607647,摩托车及其他,2025-09-30,20221231,2022
206,874543,百利食品,0.88,1260514829.81,,,157037209.95,,,2.707303854326,38.93,0.736019454775,28.1358926196,,2025-09-29,20221231,2022
207,837291,汉盛海装,0.65,131831733.43,48.8332601482,-17.6705,31431552.27,125.9717496637,-47.739,2.85,25.1,0.400296376875,39.8017949205,,2025-09-29,20221231,2022
208,831406,森达电气,0.51,473801909.35,-1.9277484992,66.5545,79020770.92,14.08,130.7249,2.74,17.7,0.486438453825,33.5389636437,,2025-09-29,20221231,2022
209,603789,*ST星农,-0.6104,243911207.14,-39.3025069571,-114.9216,-158695302.07,14.4315582563,-294.2255,1.8002803505,-29.07,-0.061448851846,-2.6392755403,专用设备,2025-09-27,20221231,2022
210,874595,中塑股份,1.48,493333158.63,,,51918411.58,,,6.361461633663,26.97,1.83675207824,26.0041940169,,2025-09-26,20221231,2022
211,688783,西安奕材,,1054693110.85,408.2856344647,,-411820782.27,-18.5615485832,,4194.19210013638,-8.34,20.877989160223,12.009071962,半导体,2025-09-25,20221231,2022
212,301563,云汉芯城,2.78,4333198286.2,12.9722707518,,135634353.75,-15.8647883351,,11.85596341296,26.72,3.853057278165,12.1570905317,其他电子Ⅱ,2025-09-25,20221231,2022
213,920158,长江能科,0.38,219073531.04,14.6115864322,,40681885.41,83.7633860764,,2.6,15.94,0.495611627588,47.7667447972,专用设备,2025-09-22,20221231,2022
214,301584,建发致新,0.49,11882474019.32,18.5359169884,,174279847.77,4.3959827452,,2.931471263236,16.17,-1.753410970856,7.7119233986,医药商业,2025-09-22,20221231,2022
215,920080,奥美森,0.32,278677188.47,-9.4893960022,,19389347.16,-56.7519812523,,4.25,7.93,0.489798296333,38.1744409918,专用设备,2025-09-18,20221231,2022
216,874718,百诺医药,0.93,365632927.35,57.1556504146,,72744664.76,160.5956908996,,5.011806923528,56.64,1.667596445906,73.3394962383,,2025-09-18,20221231,2022
217,874382,九目化学,1.09,705621954.61,,,204348949.85,,,4.073507094453,30.37,0.720087542507,44.2239209539,,2025-09-18,20221231,2022
218,874161,申兰华,1.133,716704611.81,,,72900791.73,,,8.541679995867,11.6,0.405005358933,20.3655236278,,2025-09-18,20221231,2022
219,603418,友升股份,1.74,2350122891.18,55.5145277193,,233030953.9,80.4768190588,,8.468030150673,20.15,0.339927843308,20.5549871151,汽车零部件,2025-09-18,20221231,2022
220,301668,昊创瑞通,0.84,559798913.4,46.9944939718,,68760736.98,34.9869232584,,2.845079605603,34.68,0.367901600365,25.7494240878,电网设备,2025-09-17,20221231,2022
221,874588,固力发,0.36,721134511.72,,,48371830.96,,,4.577710914962,8.21,0.25551025782,28.5452850425,,2025-09-15,20221231,2022
222,920015,锦华新材,0.8291,993973796.86,-13.8121347501,2.0896,79592157.17,-67.3408066587,-77.2622,4.97,16.06,1.179175532083,17.7223726326,化学制品,2025-09-12,20221231,2022
223,001285,瑞立科密,0.72,1325568753.04,-4.184831599,,96964713.92,-50.9084505936,,8.839175847763,8.51,-0.280739004229,21.4114447055,汽车零部件,2025-09-11,20221231,2022
224,400283,高鸿3,-0.205,6122208977.83,-9.213336567,84.1159,-215690263.01,45.46,-740.3353,3.13549761351,0.43,0.039619185504,7.7929440236,,2025-09-09,20221231,2022
225,920022,世昌股份,0.45,281524362.99,-3.4960093267,18.1722,18115940.68,-12.983109006,-7.1321,2.38,19.02,-0.811154269327,23.5447482293,汽车零部件,2025-09-05,20221231,2022
226,874505,樱桃谷,0.11,227177677.07,-15.840671689,-4.3135,45279793.68,-43.9211603966,-47.0605,1.681433881325,7.02,0.1698146329,33.0754906112,,2025-09-05,20221231,2022
227,872924,雅图高新,0.93,557020384.85,23.9312697736,,78261599.3,94.1348252949,,5.239207827772,19.6,1.109124685909,35.4463092447,,2025-09-05,20221231,2022
228,301656,联合动力,,5027030706.24,73.1950067839,,-178950484.06,28.3280592795,,1.57671827244,-12.04,-0.06840584443,13.3511643531,汽车零部件,2025-09-05,20221231,2022
229,301575,艾芬达,1.43,762217461.8,-4.7302997727,16.7241,93110103.39,32.8701213343,44.6846,6.91,23.13,1.442036718,25.6657754479,家居用品,2025-09-05,20221231,2022
230,603370,华新精科,0.89,1191922372.09,40.7839817487,-16.6759,113725978.76,56.5908657091,-46.2145,5.521721661351,17.75,-0.496775442203,16.8918615503,电机Ⅱ,2025-08-29,20221231,2022
231,873825,梦天门,0.66,96037454.99,-6.1909405583,185.5232,34858017.8,21.8587672012,1011.3666,2.67,23.21,0.372080989978,70.538217862,,2025-08-28,20221231,2022
232,874352,福建三星,0.75,321020075.79,,,54972069.52,,,5.722535270663,13.97,0.56016398491,27.2983926953,,2025-08-27,20221231,2022
233,873547,烟东股份,-0.25,19229825.05,456.4803736123,,-2844504.36,-18.82,,0.68,-31.14,1.3489155,37.451004839,,2025-08-27,20221231,2022
234,301518,长华化学,0.85,2312350321.1,-23.6445390488,-1.0614,89380519.22,2.0921425926,1.5049,4.793807071792,19.49,1.59770653411,6.8988235478,化学制品,2025-08-27,20221231,2022
235,874403,众和高科,0.08,713510477.33,,,12799422.54,,,2.784503159771,2.99,0.62256023625,15.1578993731,,2025-08-26,20221231,2022
236,600267,海正药业,,11379008474.81,-1.668078461,-12.3742,488860051.84,0.44,1206.3948,6.385396608073,6.38,1.796172649083,44.2218042958,化学制药,2025-08-26,20221231,2022
237,002878,元隆雅图,0.75,3290464867.55,43.9509576353,36.9639,167309502.41,44.79,-492.3147,4.551350284287,17.84,0.56790447485,19.9561306333,广告营销,2025-08-23,20221231,2022
238,920100,三协电机,0.85,287147557.76,1.8898981022,18.3224,26976267.92,5.5684047735,-10.2313,4.84,19.06,0.615819349292,22.3065993316,电机Ⅱ,2025-08-22,20221231,2022
239,872477,龙成消防,0.45,316697176.27,-18.0722080153,,15881187.62,36.55,,2.54,19.27,-0.373237881013,11.2788298528,,2025-08-22,20221231,2022
240,600692,亚通股份,0.013,1225328518.29,-18.6400189863,385.1677,4580357.31,-89.96,237.2184,2.633592626704,0.49,-0.437611916975,8.1174073079,房地产开发,2025-08-22,20221231,2022
241,874709,华大海天,0.94,445702270.01,,,51532085.98,,,6.160990099818,16.46,0.461990350545,22.6460773282,,2025-08-21,20221231,2022
242,836667,乐创智普,-0.84,3914019.53,-66.3750376666,,-6195393.23,54.47,,0.27,-152.57,-1.173370141069,-35.9668289647,,2025-08-21,20221231,2022
243,920112,巴兰仕,0.5,642638196.27,-13.6128242139,,30035452.31,-50.4075133974,,5.54,9.69,1.50692828873,23.6193366922,专用设备,2025-08-15,20221231,2022
244,000903,ST云动,-0.65,4767657108.74,-41.9283693639,-59.0539,-1248194665.96,-1912.96,-365.2391,2.101983201994,-27.1,-0.977218870608,-5.8854253999,汽车零部件,2025-08-13,20221231,2022
245,920056,能之光,0.34,555639890.46,5.0190476474,-1.6761,21864855.11,-9.4456296026,72.9692,4.5,7.77,-0.838230938238,12.0314838581,塑料,2025-08-11,20221231,2022
246,832637,华源磁业,-0.1583,57931665.04,-30.502465048,,-13883502.28,-237.41,,0.09,-93.91,0.008748748931,12.8742689596,,2025-08-08,20221231,2022
247,400107,欧浦5,-2.4e-05,42810291.29,-6.8029360076,,-25146.47,-100.0,,-1.88,,-0.000680559734,60.2946521554,,2025-08-08,20221231,2022
248,920018,宏远股份,0.54,1310708426.58,31.0956859106,,49997484.8,6.2537094784,,4.2,14.2,-2.649204679474,7.2099496557,电网设备,2025-08-07,20221231,2022
249,301632,广东建科,0.33,1072279746.22,-7.0665498915,,102515212.59,-33.4578372642,,6.065684119497,5.34,-0.061960991048,48.5901518868,专业服务,2025-08-07,20221231,2022
250,300709,精研科技,-1.25,2507646953.04,-1.284874509,-44.3561,-232337810.37,-217.8,-413.2289,10.261938913535,-11.29,1.707019770197,22.248434638,消费电子,2025-08-02,20221231,2022
251,920101,志高机械,1.38,795041856.29,-9.7469598333,,88987360.11,32.9302151852,,6.501505781808,21.9,1.902726043663,24.4462939268,工程机械,2025-08-01,20221231,2022
252,603406,天富龙,0.99,2575785081.81,-9.8369048382,,357951785.72,-20.5066392352,,7.184743523611,14.87,0.925004036917,18.8617772162,化学纤维,2025-08-01,20221231,2022
253,874843,思安新能,0.26,294222288.55,,,52090643.18,,,2.51696053165,10.83,0.61611843635,38.5652436731,,2025-07-30,20221231,2022
254,874512,斯普锐,0.35,165607394.56,-6.5082110178,,21148772.04,-21.0423622339,,2.365649650304,14.83,0.494333849703,51.6171218484,,2025-07-28,20221231,2022
255,600423,柳化股份,0.02,128451412.17,14.8898614638,-41.7686,15856323.12,-44.97,376.7201,0.546930447617,3.68,0.030610900937,19.0613539286,化学原料,2025-07-26,20221231,2022
256,920007,酉立智能,1.41,432727930.11,12.7757424021,,42194809.11,185.5475678436,,4.4,38.11,0.729663415333,18.9634524744,光伏设备,2025-07-25,20221231,2022
257,001221,悍高集团,0.57,1620286853.28,9.907494394,14.2987,205660179.28,25.0556409053,66.0989,2.451273182361,26.38,0.736046940278,31.6717990855,家居用品,2025-07-25,20221231,2022
258,874806,华光股份,0.16,1110792627.95,,,75863121.51,,,1.521074945839,11.2,0.122798645829,16.1331745018,,2025-07-24,20221231,2022
259,920005,鼎佳精密,0.89,328908522.75,-15.9931444967,,53570908.13,-30.0961562523,,5.12,17.62,1.397305342667,32.403952585,消费电子,2025-07-18,20221231,2022
260,301609,山大电力,0.63,478281344.0,9.7592139922,,76986806.84,1.0641148969,,3.411720926162,19.12,0.220140153569,40.1631188023,电网设备,2025-07-18,20221231,2022
261,600469,风神股份,0.12,4987894009.26,-10.2504926529,-7.8102,84521408.26,177.5248881788,-59.6942,4.021334398511,3.11,0.616333363343,13.13105455,汽车零部件,2025-07-17,20221231,2022
262,301491,汉桑科技,1.96,1386327529.24,36.0849206193,,189570663.91,79.0794905719,,6.800641127235,33.21,4.269238644341,28.4871049907,消费电子,2025-07-17,20221231,2022
263,300460,ST惠伦,-0.62,333283222.78,-47.0861831738,-107.5493,-172669062.11,-265.91,-4822.3875,3.53318639728,-15.67,0.070951291483,-7.4254964242,元件,2025-07-15,20221231,2022
264,832327,海颐软件,1.75,808717247.12,33.5152273331,,76314813.02,-0.45,,10.7,17.72,0.201025833103,35.7174236729,,2025-07-10,20221231,2022
265,603262,技源集团,0.41,947243946.69,18.1911536791,,142072653.29,29.3352049643,,1.713843778571,27.37,0.525479189143,38.8700625057,食品加工,2025-07-04,20221231,2022
266,688729,屹唐股份,0.14,4762627382.04,46.9574423543,,382522238.18,111.0614268481,,1.87240596588,8.2,-0.194445254188,28.5167014042,半导体,2025-07-03,20221231,2022
267,688231,隆达股份,0.45,951596645.17,31.114098429,-0.2452,94440962.48,34.52,9.7686,11.344648154743,6.43,-1.305038561432,18.299784552,金属新材料,2025-07-03,20221231,2022
268,874774,里得科技,1.06,419612456.54,-8.6274601261,,67271092.88,-35.7433209519,,8.218377581015,13.76,1.166952175075,37.2579500831,,2025-06-30,20221231,2022
269,874747,维琪科技,0.73,135470374.17,,,35131328.61,,,14.830484797567,12.58,2.197050114244,68.651756836,,2025-06-30,20221231,2022
270,874717,鹰峰电子,1.1,1482117084.34,69.0803492491,,104418220.78,142.6464445265,,7.852081147205,19.77,0.67863659862,20.7182061522,,2025-06-30,20221231,2022
271,874697,图特股份,1.13,694734857.33,7.8755517713,,93499327.5,45.2860667538,,3.751324066687,35.32,1.536015944884,25.7071617389,,2025-06-30,20221231,2022
272,874693,吉和昌,0.67,426898635.94,,,56088628.51,,,4.134686777088,18.4,0.218618910309,31.0589618161,,2025-06-30,20221231,2022
273,874687,珈凯生物,1.37,182619708.91,,,54506583.2,,,6.72554342925,25.52,1.706600665,63.1586451969,,2025-06-30,20221231,2022
274,874685,苏州双祺,0.51,357641804.86,,,30402621.12,,,4.781346582,11.19,1.316636369833,22.6220504121,,2025-06-30,20221231,2022
275,874670,高腾机电,,266569390.38,,,33342620.34,,,8.826828563544,7.35,1.340388674871,31.4597196852,,2025-06-30,20221231,2022
276,874662,建工资源,,617893341.79,,,35625146.93,,,1.140550881586,52.18,-0.155954554934,30.022984443,,2025-06-30,20221231,2022
277,874569,菊乐股份,1.8575,1471552706.92,3.5826129648,,171787349.39,9.0604224514,,8.257689849864,24.74,2.916930827775,29.597100106,,2025-06-30,20221231,2022
278,874537,美康股份,1.3018,184531321.33,17.7409137178,,71597421.03,41.3245267604,,3.619581142333,53.18,1.264555237137,79.2457726775,,2025-06-30,20221231,2022
279,874484,中裕铁信,0.42,889568504.36,-1.5492482173,-14.3119,64723726.05,21.2299979209,-63.2994,6.51378723561,6.84,0.210452980337,27.8944039828,,2025-06-30,20221231,2022
280,874417,泰鹏环保,0.34,336995232.61,-17.8401286248,,31009800.5,-41.0843531908,,3.24,10.63,0.738918716703,22.5841039888,,2025-06-30,20221231,2022
281,874396,长鹰硬科,1.12,822401703.87,16.1627581884,,84087442.65,-9.6197195927,,6.816884237467,18.02,0.4559262504,22.9643927817,,2025-06-30,20221231,2022
282,874360,世纪数码,0.95,414110207.14,13.9676809531,,31792866.75,53.762513625,,5.21,20.16,0.116303058488,16.629362791,,2025-06-30,20221231,2022
283,874251,衡美健康,,587163566.43,,,39837887.33,,,8.686122521301,17.22,0.945360088845,22.6371633169,,2025-06-30,20221231,2022
284,874226,博韬合纤,1.59,655029030.64,,,63547551.06,,,7.4976403065,23.76,0.242814559,16.3481859537,,2025-06-30,20221231,2022
285,874162,赞同科技,0.56,1184029876.51,-11.8215543416,,116708797.26,26.2390542076,,3.446518624048,17.68,0.361649616762,29.7637757553,,2025-06-30,20221231,2022
286,874133,提牛科技,1.05,88851771.41,24.1106673822,,30836966.87,63.20135723,,2.59,60.76,1.035758773778,52.6194332742,,2025-06-30,20221231,2022
287,874118,华来科技,1.21,882334969.14,-8.2068498341,,72420841.97,-21.0295526408,,5.17,26.57,2.973593018167,20.314600247,,2025-06-30,20221231,2022
288,873534,金万众,1.5,987872862.19,-3.2272696921,,90002331.46,-15.6098468205,,10.990277574833,14.83,-0.389687613333,25.3040879416,,2025-06-30,20221231,2022
289,873524,金戈新材,0.73,416355558.04,,,45307338.1,,,3.859096858091,21.7,0.08398630244,23.5612084517,,2025-06-30,20221231,2022
