序号,股票代码,股票简称,每股收益,营业总收入-营业总收入,营业总收入-同比增长,营业总收入-季度环比增长,净利润-净利润,净利润-同比增长,净利润-季度环比增长,每股净资产,净资产收益率,每股经营现金流量,销售毛利率,所处行业,最新公告日期,report_date,year
7492,603879,永悦科技,0.12,428725782.24,-29.5113131717,10.8147,24390446.63,-34.81,-42.087,2.625974970411,4.68,0.084545318693,17.1039713536,塑料,2021-04-20,20191231,2019
7493,603815,交建股份,0.23,2851876671.7,4.7566348553,58.6397,106728925.47,-11.88,502.4854,2.174904677034,12.34,-1.448766544188,9.92412528,基础建设,2021-04-20,20191231,2019
7494,603759,海天股份,0.66,681138109.46,7.5605080675,,155103383.37,29.4888345654,,4.681354656453,15.24,1.569569797436,48.0516188647,环境治理,2021-04-20,20191231,2019
7495,603706,东方环宇,0.71,451717797.99,7.701067775,31.2411,113242350.57,20.62,33.1497,7.278113203938,10.01,0.914276378438,39.2452230262,燃气Ⅱ,2021-04-20,20191231,2019
7496,603700,宁水集团,1.06,1371124665.82,33.207804987,27.5086,212296685.71,54.72,43.0651,7.958090839133,18.96,0.893698072918,35.3148694813,通用设备,2021-04-20,20191231,2019
7497,603666,亿嘉和,1.8623,723745738.81,43.2851337818,170.6501,256142371.19,39.2,188.3913,12.144575791998,23.05,0.078776796425,63.640985483,自动化设备,2021-04-20,20191231,2019
7498,603661,恒林股份,2.43,2903737030.75,25.279280723,23.7707,243394956.06,42.38,-72.6655,25.2094246442,10.29,2.8622330802,24.9739817187,家居用品,2021-04-20,20191231,2019
7499,603638,艾迪精密,0.6121,1442445005.6,41.3257087762,15.2853,342183960.83,51.96,11.067,4.846281752647,29.52,0.467984444927,42.8331534326,工程机械,2021-04-20,20191231,2019
7500,603610,麒盛科技,2.4,2529260681.13,5.7785220447,-27.2658,394879710.32,34.91,10.5664,18.926081707201,29.65,2.350310206665,39.3000641609,家居用品,2021-04-20,20191231,2019
7501,603601,再升科技,0.2432,1252193566.26,15.7165059098,56.7371,170937571.47,7.54,1.3263,1.996241069724,12.48,0.490190667766,33.0673565211,专业工程,2021-04-20,20191231,2019
7502,603583,捷昌驱动,1.15,1407770832.01,26.1473758062,9.3068,283600911.83,11.68,-20.8337,9.957716846341,17.03,1.250686323093,35.6302770717,自动化设备,2021-04-20,20191231,2019
7503,603538,美诺华,1.04,1180205325.5,39.0175290787,13.354,150904871.05,56.62,-44.953,9.113601510335,11.87,1.200892081279,38.3472228418,化学制药,2021-04-20,20191231,2019
7504,603353,和顺石油,1.62,1940146689.4,-17.0576621961,-6.4833,161736717.64,3.6577366657,26.8006,6.8226742932,26.89,1.4571574708,19.1869484222,炼化及贸易,2021-04-20,20191231,2019
7505,603236,移远通信,1.62,4129746036.13,52.8701013974,11.1503,148001477.82,-18.0,259.6575,19.227664523211,13.34,-1.614113774501,21.1530199556,通信设备,2021-04-20,20191231,2019
7506,603233,大参林,1.11,11141165082.18,25.7570930619,11.2048,702661961.73,32.17,-16.5119,7.77362046803,20.39,3.165224257733,39.4806595492,医药商业,2021-04-20,20191231,2019
7507,603225,新凤鸣,1.13,34148442630.41,4.5613342393,16.2221,1353037508.58,-4.8,-51.8639,8.039002729517,15.03,1.302389987522,8.5181735734,化学纤维,2021-04-20,20191231,2019
7508,603178,圣龙股份,-1.04,1220662512.14,-6.873635055,39.8662,-209610806.53,-649.7330382613,-138.712,3.07778153534,-28.68,0.845840248631,10.6357260446,汽车零部件,2021-04-20,20191231,2019
7509,603168,莎普爱思,0.02,515957073.58,-15.0601214033,-20.4685,7857251.11,106.2125267979,-332.556,4.615843029754,0.53,0.18434789161,66.2493548714,化学制药,2021-04-20,20191231,2019
7510,603167,渤海轮渡,0.87,1662883330.44,-0.3174383571,-15.0984,410298741.87,2.38,-9.9837,7.181328493397,12.27,1.198705327958,31.9586044716,航运港口,2021-04-20,20191231,2019
7511,603113,金能科技,1.13,8149917719.86,-7.5135720062,-4.3358,762331122.96,-39.99,-15.4512,8.177542092982,14.36,0.720852101081,14.8053640053,化学原料,2021-04-20,20191231,2019
7512,603109,神驰机电,1.0111,1270625814.39,-5.002817358,8.7309,111219387.29,-20.18,-30.1406,8.539089057067,16.78,1.046301366333,26.580906863,汽车零部件,2021-04-20,20191231,2019
7513,603105,芯能科技,0.08,387097885.08,0.7614086424,-21.8233,42118012.93,-36.34,-109.2646,2.90278610406,2.9,0.43904528802,44.7691731496,电力,2021-04-20,20191231,2019
7514,603096,新经典,1.78,925324579.65,-0.0783747164,6.0142,240280588.57,-0.22,-50.5794,14.10492640716,13.17,1.76132273731,45.5560145457,出版,2021-04-20,20191231,2019
7515,603059,倍加洁,1.09,805994374.65,6.6849977423,-5.2212,109365718.83,15.84,-33.1769,9.7223025287,11.86,1.6117781956,25.3582529095,个护用品,2021-04-20,20191231,2019
7516,601798,蓝科高新,-0.1,1079406128.92,34.2091457385,143.3117,-36307675.4,-157.69,-3167.5311,4.965349574225,-2.04,-0.577930880155,20.322942409,专用设备,2021-04-20,20191231,2019
7517,601789,宁波建工,0.2462,18555432816.28,19.3900092681,50.1586,240275854.68,9.44,110.5266,2.965357700465,8.52,1.166873234499,8.0471970506,房屋建设Ⅱ,2021-04-20,20191231,2019
7518,601689,拓普集团,0.43,5358953813.6,-10.4455548683,20.0042,456205818.45,-39.44,-6.258,6.991069204236,6.25,1.17482061813,26.2917076457,汽车零部件,2021-04-20,20191231,2019
7519,601568,北元集团,0.51,10046374422.33,4.611382017,4.7614,1660476866.16,-3.2185420858,1.6819,2.426730317729,22.85,0.444291145295,34.0409188593,化学原料,2021-04-20,20191231,2019
7520,601567,三星医疗,0.72,6805309495.43,15.9244104208,4.5228,1004378705.8,103.91,-1.6254,6.022696831969,12.5,0.701074331334,28.9476667945,电网设备,2021-04-20,20191231,2019
7521,601010,文峰股份,0.18,5993056081.18,-5.9575403771,26.7986,334343706.63,38.0,60.7167,2.581955773355,7.21,0.392279502543,19.8916982375,一般零售,2021-04-20,20191231,2019
7522,601002,晋亿实业,0.17,2947098702.41,-15.1004638687,-16.7363,138501374.15,-22.1,-72.9681,3.426193122646,5.24,0.543834443376,21.5133778968,通用设备,2021-04-20,20191231,2019
7523,600982,宁波能源,0.1107,3411652507.98,30.6066038332,-11.1024,116664669.73,-45.88,-76.7228,3.165410370532,3.53,0.349953819962,12.548701181,电力,2021-04-20,20191231,2019
7524,600968,海油发展,0.1336,33463292568.99,15.4912336356,55.7951,1233051275.73,15.68,62.4214,1.818047448259,7.71,0.288365819322,12.1702096963,油服工程,2021-04-20,20191231,2019
7525,600855,航天长峰,0.1076,2592273689.21,9.9952599363,215.4526,42693776.59,-58.02,29.5156,3.848297366957,2.98,0.56912230932,22.0216393626,军工电子Ⅱ,2021-04-20,20191231,2019
7526,600822,上海物贸,0.12,7297190183.53,17.984651208,11.6675,61421359.93,39.33,-24.7775,1.353024056552,9.59,0.42544317535,5.435428383,汽车服务,2021-04-20,20191231,2019
7527,600802,福建水泥,1.019,3043783250.03,3.2711102209,61.8675,466908623.75,38.34,344.9639,3.653997152137,40.39,1.688963265563,35.3365193799,水泥,2021-04-20,20191231,2019
7528,600797,浙大网新,0.05,3747527643.69,5.3381069189,51.1649,54147328.46,-69.34,-336.8956,4.207312558898,1.22,0.338615621583,29.2790353501,IT服务Ⅱ,2021-04-20,20191231,2019
7529,600795,国电电力,0.081,116599292224.93,8.0435369766,2.2879,1744222471.41,19.05,-261.4587,2.593486403145,3.257,1.71608688468,17.5055276242,电力,2021-04-20,20191231,2019
7530,600782,新钢股份,1.07,57903574665.39,1.6506638328,10.9111,3413944714.89,-42.19,-5.0212,6.808805048252,16.56,1.985922120335,8.9634570939,普钢,2021-04-20,20191231,2019
7531,600758,辽宁能源,0.02,6689580533.41,-8.507137653,27.8659,26212918.9,-76.87,113.0459,4.112739827416,0.48,0.535241991808,15.6851208108,煤炭开采,2021-04-20,20191231,2019
7532,600740,山西焦化,0.2417,6641782259.38,-8.1227583755,-24.6061,474199911.46,-69.06,-422.2592,6.731995442229,4.68,0.060227937285,-2.2615323795,焦炭Ⅱ,2021-04-20,20191231,2019
7533,600737,中粮糖业,0.2738,18424834764.08,5.1952095859,3.2839,579580723.81,15.04,-103.3429,3.771792443101,7.5,0.501332736742,12.4067148557,农产品加工,2021-04-20,20191231,2019
7534,600653,申华控股,-0.1298,7358844181.14,2.9763619606,19.3076,-252732520.97,-174.1,-466.9052,0.965695048647,-12.584,-0.336109140108,7.7161881625,汽车服务,2021-04-20,20191231,2019
7535,600556,天下秀,0.19,1977308254.83,63.4708762417,29123.0493,258596890.19,63.79,957.4722,0.573341403392,18.45,-0.081802187663,27.4422261185,广告营销,2021-04-20,20191231,2019
7536,600550,保变电气,0.008,3517765338.85,10.3838748215,45.943,15207662.89,101.8625239191,1416.8254,0.344800717413,2.14,0.142172571852,18.9920803537,电网设备,2021-04-20,20191231,2019
7537,600527,江南高纤,0.048,1152751780.71,-15.9530265212,20.3698,82303062.35,-6.92,39.8443,1.640472328245,3.45,0.060978875244,12.6404755046,纺织制造,2021-04-20,20191231,2019
7538,600509,天富能源,-0.3361,5036629587.2,1.6292871972,31.2224,-386975060.71,-934.34,-47.1485,5.72509890548,-5.71,1.128363229346,14.9372584462,电力,2021-04-20,20191231,2019
7539,600475,华光环能,0.8028,7005159899.17,-6.0155044965,115.8804,449076533.98,7.09,126.6927,10.666990153175,7.92,1.505561669985,17.7653520088,电力,2021-04-20,20191231,2019
7540,600468,百利电气,0.0516,1569254445.34,15.6381775959,-3.9719,56311165.2,19.49,90.1849,1.500204144499,3.36,0.13103946077,19.7015304502,电网设备,2021-04-20,20191231,2019
7541,600395,盘江股份,0.732,7413366204.9,21.7340442737,-8.7031,1211811137.47,15.45,-29.0559,4.654226739865,15.986,1.115934605151,36.1684157744,煤炭开采,2021-04-20,20191231,2019
7542,600389,江山股份,1.0103,4781182239.01,21.9325173543,0.0641,300061162.27,-23.47,-31.1355,6.78452510862,15.62,1.377379082963,17.0888870431,农化制品,2021-04-20,20191231,2019
7543,600370,三房巷,0.2115,22082424611.53,1768.1047111116,-1.0314,773624541.18,2.44,-60.1854,6.54685487905,21.17,9.342377000044,10.047470319,化学纤维,2021-04-20,20191231,2019
7544,600352,浙江龙盛,1.58,21364994632.83,12.0006324718,-32.0086,5022953729.27,22.17,-15.5796,7.542019140218,22.52,2.025474985647,42.7042331655,化学制品,2021-04-20,20191231,2019
7545,600276,恒瑞医药,1.0,23288576607.05,33.7048392925,-8.3139,5328027519.56,31.05,20.4701,5.601710453255,24.02,0.862987387053,87.4919618221,化学制药,2021-04-20,20191231,2019
7546,600262,北方股份,0.37,1417563548.6,18.5658559222,-8.8,62662189.33,-45.16,1.321,6.942084510588,5.37,0.491952429824,27.5719645928,专用设备,2021-04-20,20191231,2019
7547,600261,阳光照明,0.34,5316197019.36,-5.3415970584,-8.233,484349560.99,25.96,-123.9449,2.571728847693,13.29,0.62271593608,32.2662969149,照明设备Ⅱ,2021-04-20,20191231,2019
7548,600243,*ST海华,-0.95,706354709.61,-7.4862633038,-2.2817,-418180815.54,-101.8247814917,-1187.5213,2.55670427923,-31.42,-0.027651996172,7.4197491865,通用设备,2021-04-20,20191231,2019
7549,600229,城市传媒,0.5335,2314493553.39,6.6504237774,38.3344,374538815.1,7.62,182.565,3.967516539041,14.1,0.39232854169,37.7026339016,出版,2021-04-20,20191231,2019
7550,600215,派斯林,0.1656,186666622.16,-68.3048353952,-51.7129,76998066.69,-21.2,69.0049,5.532124289276,3.02,0.101141295385,32.9283559261,自动化设备,2021-04-20,20191231,2019
7551,600179,安通控股,-2.8461,4996618908.5,-50.3196554166,-11.3255,-4509514749.45,-989.94,-451.1728,-0.751178078623,,0.134152975671,-24.3600018324,航运港口,2021-04-20,20191231,2019
7552,600178,东安动力,0.0229,1939226217.5,49.977657222,44.4473,10578436.65,89.93,-79.7587,4.075101041335,0.5635,0.053911905536,14.7509902346,汽车零部件,2021-04-20,20191231,2019
7553,600153,建发股份,1.68,337238672648.4,20.2783789114,53.7512,4760262584.25,0.08,535.7659,11.539454074474,15.86,3.955651559451,6.6054819219,物流,2021-04-20,20191231,2019
7554,600105,永鼎股份,0.02,3371003476.55,4.6488207191,1.078,21637709.18,-88.82,-25.2233,2.047101648998,0.78,0.355420776197,9.2844650588,通信设备,2021-04-20,20191231,2019
7555,600071,凤凰光学,0.02,1127927077.37,0.9677671397,200.0085,4437447.37,-81.26,631.1994,1.757762056765,0.58,0.265385212867,13.1089189697,光学光电子,2021-04-20,20191231,2019
7556,600048,保利发展,2.35,235981035684.68,21.2924055681,205.1599,27959019793.11,47.9,425.5317,11.761146839153,21.01,3.281352689445,34.9606587159,房地产开发,2021-04-20,20191231,2019
7557,430749,金化高容,0.21,130935709.58,16.7886718014,,10663404.31,4.44,,1.4,16.57,0.075725421031,25.7521021104,,2021-04-20,20191231,2019
7558,430737,斯达科技,-0.1,10457997.28,-79.1041448151,,-4213513.59,-122.07,,2.35,-4.01,-0.082056799286,26.3500285592,,2021-04-20,20191231,2019
7559,430676,恒立数控,0.19,155930879.01,45.8910118297,49.4186,10374927.8,132.92,2132.3108,3.11,5.59,0.437776128,28.4181922537,,2021-04-20,20191231,2019
7560,430666,绿伞科技,0.18,256904609.36,-2.4820370481,,7285538.45,223.57,,2.3,7.97,0.72715113834,42.3628315705,,2021-04-20,20191231,2019
7561,430610,瀚远科技,0.36,142414279.22,14.5280795516,,10169297.47,155.52,,1.45,28.71,0.033782614311,27.1745789481,,2021-04-20,20191231,2019
7562,430585,久恒新数,0.03,6563931.72,19.2589277791,,441553.63,-212.26,,0.38,7.15,-0.016639879762,57.7708146848,,2021-04-20,20191231,2019
7563,430538,中大科技,-0.0107,55814863.19,-32.2089805587,,-812440.51,-138.17,,1.85,-0.58,0.045145517391,11.7843665004,,2021-04-20,20191231,2019
7564,430525,英诺尔,0.25,89599925.27,83.5654377775,,12967833.34,260.55,,1.75,14.37,0.243628525027,48.4261693737,,2021-04-20,20191231,2019
7565,430497,威硬工具,0.64,82211568.72,-17.8879993067,,24741687.63,-23.75,,4.05,16.02,0.805230599747,56.1612184257,,2021-04-20,20191231,2019
7566,430487,ST佳信捷,-0.2,27649932.32,-41.1723206091,,-19198801.51,43.78,,0.92,-19.38,-0.015986860005,19.319280851,,2021-04-20,20191231,2019
7567,430414,三光科技,0.14,100226191.94,-12.5094120029,,8680454.54,27.15,,1.92,7.75,0.122687495,30.6193071851,,2021-04-20,20191231,2019
7568,430408,帝信科技,0.1,160819526.8,74.3525750343,1708.41,9313703.63,1067.78,536.7982,2.38,4.38,0.005050516626,49.7764449709,,2021-04-20,20191231,2019
7569,430286,东岩股份,0.35,357598006.47,-16.784813871,,19170722.04,-4.37,,3.04,11.59,0.993540015919,21.3259556654,,2021-04-20,20191231,2019
7570,430221,风帆科技,0.19,100089883.8,1.0778643412,,8096795.19,-23.02,,1.74,11.71,0.081368036154,40.0540318741,,2021-04-20,20191231,2019
7571,430111,北京航峰,0.1,44239096.35,50.4477297035,,4247271.79,165.7124416091,,2.57,3.89,0.24263131897,50.4479200331,,2021-04-20,20191231,2019
7572,430108,精耕天下,-0.09,17491562.44,4.4290803274,,-5786531.35,7.49,,1.02,-8.38,-0.026182175181,15.6544074287,,2021-04-20,20191231,2019
7573,430085,新锐英诚,-0.88,61350226.33,-56.9494854305,-59.9175,-50292986.42,-47.16,-1589.5989,1.73,-40.49,0.035438954641,9.0204014574,,2021-04-20,20191231,2019
7574,430009,华环电子,0.08,237938986.05,26.117524386,,9080085.04,122.91,,1.73,4.78,-0.035553825972,38.9838165279,,2021-04-20,20191231,2019
7575,420120,绿庭B5,0.05,41432671.34,-13.6609448746,-55.5399,38398424.43,-40.94,39.8514,0.99139786958,5.65,-0.011584520344,72.5699204941,,2021-04-20,20191231,2019
7576,400267,R鑫升1,0.0261,1839497247.71,20.7867514738,1916.9419,20415360.23,-6.69,846.9124,2.64011836852,0.99,-1.342715594172,1.6741145766,,2021-04-20,20191231,2019
7577,400177,阳竹5,0.03,289441370.15,59.3127516742,28.5436,8374345.42,117.07,22.4231,0.863130143815,3.14,0.035159436037,29.2194536552,,2021-04-20,20191231,2019
7578,400120,绿庭A5,0.05,41432671.34,-13.6609448746,-55.5399,38398424.43,-40.94,39.8514,0.99139786958,5.65,-0.011584520344,72.5699204941,,2021-04-20,20191231,2019
7579,300989,蕾奥规划,1.49,396284995.41,20.1718190443,74.1438,66979645.22,44.0503668973,81.1956,2.290739290667,68.78,1.871393746889,47.6955398436,工程咨询服务Ⅱ,2021-04-20,20191231,2019
7580,300988,津荣天宇,0.96,874381759.62,1.3102052673,,53258967.11,22.834830795,,7.487040722558,13.25,0.622592580573,19.2464984131,专用设备,2021-04-20,20191231,2019
7581,300965,恒宇信通,1.7257,190435668.48,41.2568185967,247.1613,77655943.85,413.9642219687,433.4382,7.478923158667,26.37,0.943659673111,68.3351865166,航空装备Ⅱ,2021-04-20,20191231,2019
7582,300952,恒辉安防,0.89,597179266.94,16.8237829255,49.7726,96848907.8,34.7705095253,-19.5177,3.568323008281,28.52,1.121301379274,28.8316042588,服装家纺,2021-04-20,20191231,2019
7583,300947,德必集团,2.82,910031584.54,17.946883677,2.7251,113852810.09,121.4773200764,68.5868,21.209470837897,14.25,4.655812878774,31.7087658321,一般零售,2021-04-20,20191231,2019
7584,300936,中英科技,0.8458,176486076.84,0.9366108194,-65.0052,47704899.84,-9.5654890003,-69.754,5.354804178369,17.15,0.083322755496,48.0924989153,元件,2021-04-20,20191231,2019
7585,300927,江天化学,0.8934,499997157.85,-18.1560900296,11.5032,53736284.99,-12.7027870455,-34.4602,4.440276805819,21.89,0.892639074148,25.0789791824,化学原料,2021-04-20,20191231,2019
7586,300888,稳健医疗,1.45,4574625915.6,19.1644857173,43.6957,546293677.91,28.6350747366,-18.8423,8.394276413318,18.8,1.593053969857,51.647925407,个护用品,2021-04-20,20191231,2019
7587,300879,大叶股份,0.68,987687714.01,26.1561450708,285.6981,81482450.29,30.3372170851,1420.4327,3.987335534583,18.61,-0.361956905583,22.4908392905,专用设备,2021-04-20,20191231,2019
7588,300857,协创数据,0.62,1555976300.01,32.0513835506,35.938,95279037.17,40.2859873684,96.0648,4.135825625638,16.07,0.7894270908,14.8617730314,消费电子,2021-04-20,20191231,2019
7589,300841,康华生物,4.15,554636645.87,-0.8634796649,1011.338,186686665.96,21.1152565196,2558.1575,12.770005406889,40.49,4.060661060444,94.1674709162,生物制品,2021-04-20,20191231,2019
7590,300829,金丹科技,1.36,878107136.71,9.4865146172,4.1983,115210946.15,37.9810476766,-43.4396,7.563714733755,19.78,1.840144556214,34.1974373896,化学制品,2021-04-20,20191231,2019
7591,300729,乐歌股份,0.46,978069230.65,3.3052482933,11.3555,62980526.8,9.36,64.1816,9.108692352578,8.23,1.48243742115,46.4687296397,家居用品,2021-04-20,20191231,2019
7592,300719,安达维尔,0.2882,552446608.01,10.6275951615,74.9947,73149067.02,31.94,39.0802,3.851959045465,7.6,-0.018971047699,53.7663871501,航空装备Ⅱ,2021-04-20,20191231,2019
7593,300709,精研科技,1.49,1473002013.81,66.9476915372,-8.3188,171259760.46,360.55,28.7403,16.119768193664,12.72,4.418411229842,37.8079135988,消费电子,2021-04-20,20191231,2019
7594,300702,天宇股份,3.26,2110595680.52,43.8758307037,-12.7108,585725746.35,257.89,-25.6864,11.179320879803,33.66,2.347868405106,56.1070896458,化学制药,2021-04-20,20191231,2019
7595,300668,杰恩设计,0.79,389631087.76,14.0165243163,17.2663,84049011.84,0.53,-28.4551,4.649771974425,18.83,0.27040436332,51.5317134996,工程咨询服务Ⅱ,2021-04-20,20191231,2019
7596,300664,鹏鹞环保,0.4067,1933343820.28,150.5165084669,135.9642,289897711.7,72.31,42.926,6.91895892025,9.1,-0.125890953375,33.4308304803,环境治理,2021-04-20,20191231,2019
7597,300612,宣亚国际,0.07,354228722.98,-4.0761600072,133.6646,10349912.85,-50.86,490.8083,2.549075167901,2.55,0.245666710123,40.4902801115,广告营销,2021-04-20,20191231,2019
7598,300598,诚迈科技,1.629,660136682.96,23.6179054883,13.0974,169412390.75,964.29,3277.7096,8.07616938075,30.82,-0.246266583625,26.2811060085,软件开发,2021-04-20,20191231,2019
7599,300583,赛托生物,0.52,965800380.65,-8.2180568511,-13.5232,55309472.92,-56.13,-241.067,17.006812149841,3.04,0.534557027643,24.4066196331,化学制药,2021-04-20,20191231,2019
7600,300580,贝斯特,0.8391,801857188.08,7.6669344591,17.5331,167815085.98,5.69,14.156,7.59873523455,11.58,0.88149856625,39.0441873882,汽车零部件,2021-04-20,20191231,2019
7601,300573,兴齐眼药,0.45,542434237.77,25.7950597639,-16.5919,35893796.29,162.79,-67.8279,6.896931774111,6.45,0.898717032148,73.2596131512,化学制药,2021-04-20,20191231,2019
7602,300533,冰川网络,1.07,411931051.52,41.5724119897,25.9203,160880005.13,61.06,103.8396,16.874999504471,9.82,0.852428029732,93.7743049946,游戏Ⅱ,2021-04-20,20191231,2019
7603,300520,科大国创,0.49,1569717788.81,59.825137209,62.5131,118846143.8,143.23,230.9139,6.28107424185,8.66,0.374030705311,29.6571857928,软件开发,2021-04-20,20191231,2019
7604,300515,三德科技,0.2176,282468174.36,11.1704443409,16.1013,44022342.02,25.55,-51.1238,2.495326862108,9.11,0.377899676536,60.4943611496,通用设备,2021-04-20,20191231,2019
7605,300454,深信服,1.9,4589898922.96,42.3467000473,45.8641,758899876.93,25.8,81.4618,10.566183801432,19.74,2.799826042103,72.1854795448,软件开发,2021-04-20,20191231,2019
7606,300422,博世科,0.79,3243604062.56,19.0740087151,-10.2515,282444334.14,20.3,-62.2515,4.668515290742,17.02,0.294593390874,28.8816381248,环境治理,2021-04-20,20191231,2019
7607,300406,九强生物,0.66,840861681.24,8.6134537145,24.2472,331648680.02,10.3,32.6547,3.927847615342,16.6,0.375862705773,68.7748514437,医疗器械,2021-04-20,20191231,2019
7608,300366,ST创意,0.2277,1971371759.37,22.8194663346,258.0644,118397117.84,130.65,-36.4161,4.679207151219,4.9,-0.062573579756,23.2733697721,软件开发,2021-04-20,20191231,2019
7609,300329,海伦钢琴,0.21,553530167.07,4.9497726927,7.2806,52030578.4,-4.55,21.6039,3.823112058086,5.72,-0.167270961937,28.6806510547,文娱用品,2021-04-20,20191231,2019
7610,300258,精锻科技,0.4293,1229210177.46,-2.8620618074,15.0961,173860822.9,-32.79,-81.0809,4.984199995654,9.02,1.146061682864,35.3157397002,汽车零部件,2021-04-20,20191231,2019
7611,300243,瑞丰高材,0.32,1213369670.91,-16.05528417,6.3923,74525409.2,-17.37,23.9732,2.905557146335,11.68,0.526593388999,24.205771481,塑料,2021-04-20,20191231,2019
7612,300240,飞力达,0.09,3237160394.33,1.2103111485,7.3017,31269149.89,111.51,1011.7683,3.191063088127,2.79,0.157302689341,10.8654298868,物流,2021-04-20,20191231,2019
7613,300204,舒泰神,0.06,661490407.23,-17.9373049147,-23.4208,27299424.22,-79.64,-355.3938,3.435110543616,1.36,0.093148509512,87.773659966,化学制药,2021-04-20,20191231,2019
7614,300122,智飞生物,1.479,10587318311.6,102.4999074663,11.1762,2366438733.29,63.05,-2.0248,3.5920860182,47.67,0.8543711443,42.0456130317,生物制品,2021-04-20,20191231,2019
7615,300121,阳谷华泰,0.47,2014294669.18,-3.2484627928,1.408,184349920.03,-49.8,5.1968,4.303521511238,11.13,0.60257299416,24.1259468947,橡胶,2021-04-20,20191231,2019
7616,300082,奥克股份,0.52,6388944844.63,-14.2310964723,6.8895,352064635.56,6.45,-4.9498,4.780945465816,11.12,1.887282142173,12.2515257975,化学原料,2021-04-20,20191231,2019
7617,300081,恒信东方,0.1068,559379846.69,-21.9765529434,27.8727,56331886.52,-71.6,-196.3619,4.925700106087,2.19,-0.243032617245,40.209958374,通信服务,2021-04-20,20191231,2019
7618,300074,华平股份,0.03,477681228.62,6.437915809,101.5842,15966260.63,24.02,548.224,2.324012908653,1.26,0.001179444282,38.7813028649,软件开发,2021-04-20,20191231,2019
7619,300048,合康新能,0.02,1303728042.87,8.0768556882,120.4726,23141705.53,109.76,118.0387,2.020145508252,1.04,0.269218964194,29.2867543763,自动化设备,2021-04-20,20191231,2019
7620,300014,亿纬锂能,0.86,6411641552.23,47.3537291544,-10.4042,1522008065.91,166.69,-44.818,7.793609970428,25.49,1.174889958325,29.7161101085,电池,2021-04-20,20191231,2019
7621,200625,长安B,-0.55,70595245133.28,6.4812772916,67.1944,-2646719356.53,-488.81,103.5094,9.16750677107,-5.86,0.808251578166,14.6789768711,乘用车,2021-04-20,20191231,2019
7622,200581,苏威孚B,2.25,8784356960.3,0.7186955657,28.6465,2268026432.78,-5.34,15.1382,16.839680398436,13.77,1.039367125022,24.0655359216,汽车零部件,2021-04-20,20191231,2019
7623,200468,宁通信B,-0.79,1338284194.21,-18.1553002318,-73.4104,-169088516.69,-2985.86,-495.806,0.788572587395,-66.55,0.105516813535,18.718731689,通信设备,2021-04-20,20191231,2019
7624,003032,*ST传智,0.5,923667392.96,16.7063117694,-20.7917,180271777.76,6.1643467318,-65.4315,2.150503093088,26.29,0.369859163576,49.3254916534,教育,2021-04-20,20191231,2019
7625,003030,祖名股份,0.96,1047737339.68,11.5611640314,,90165098.92,41.0110938184,,5.388993451165,19.47,2.017542735093,39.5315981309,农产品加工,2021-04-20,20191231,2019
7626,003028,振邦智能,1.41,696521329.21,22.723128625,,115751974.41,34.9584141333,,4.814300179684,31.39,1.960443817397,27.8865771362,家电零部件Ⅱ,2021-04-20,20191231,2019
7627,003004,*ST声迅,1.19,364644584.68,14.8643807948,563.8212,73332885.54,1.1196368159,4973.0036,4.463210877973,29.68,0.700655916748,49.0255834423,计算机设备,2021-04-20,20191231,2019
7628,002998,优彩资源,0.36,1738137426.4,60.6506142945,-7.2241,87458234.03,-3.3635460792,29.3043,3.416581320619,11.03,0.780193804381,11.1813991062,化学纤维,2021-04-20,20191231,2019
7629,002992,宝明科技,1.4,1837373967.1,33.3759770713,-27.4711,144376849.46,17.6774388556,-54.8338,7.53836470852,20.07,1.829071502533,20.1165090547,光学光电子,2021-04-20,20191231,2019
7630,002975,博杰股份,1.24,824939964.66,20.0088477956,-33.3135,150419732.45,34.76,-70.2877,10.255331023992,32.61,3.570178410365,49.7582273674,自动化设备,2021-04-20,20191231,2019
7631,002963,豪尔赛,1.81,1157000523.38,25.4996660064,-37.6418,215818506.25,26.35,-83.3081,10.908852756383,24.95,0.716485490582,38.2637903341,装修装饰Ⅱ,2021-04-20,20191231,2019
7632,002884,凌霄泵业,1.25,1135156054.7,2.7829229293,3.6507,272382548.16,22.05,-5.6554,7.225107515774,20.76,1.711354506824,33.5578888967,通用设备,2021-04-20,20191231,2019
7633,002827,高争民爆,0.09,363520451.38,1.4815383783,6.2859,23986790.4,-60.28,-93.1064,2.774296056051,3.06,0.047075012609,41.6892716723,化学制品,2021-04-20,20191231,2019
7634,002790,瑞尔特,0.44,1109444022.03,11.6382076687,19.8096,181538751.5,12.73,16.0486,4.004035198975,11.48,0.486081715894,30.3951803033,家居用品,2021-04-20,20191231,2019
7635,002767,先锋电子,0.18,317748394.53,9.9389540015,26.754,27518094.77,6.57,31.6166,4.917923743267,3.79,0.0289054432,31.7563070993,通用设备,2021-04-20,20191231,2019
7636,002734,利民股份,0.89,2832674577.01,86.4605096348,-11.4831,321894664.9,56.17,-59.6597,7.226959348971,17.4,0.687349403717,26.6998089741,农化制品,2021-04-20,20191231,2019
7637,002701,奥瑞金,0.29,9369162549.0,14.6020494759,26.0721,683243391.0,203.15,-101.8596,2.432664861065,10.8,0.635879899998,24.2942892825,包装印刷,2021-04-20,20191231,2019
